epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1,val_ece,val_transition_mae,val_autocorr_r2,val_tolerance_power_acc,val_boundary_f1,avg_lr
88,1.6165242378528302,1.529322236776352,0.4115035516969219,0.3290997173026347,0.2936191223932105,0.08792238775861241,50.66700999406584,0.8785250704772676,0.4115035516969219,0.1586964217867878,9.961639962332937e-05
89,1.589976122746101,1.5407128036022186,0.4083464877663773,0.33456770644992756,0.29784173215762144,0.09403560846755847,53.24305393046307,0.8994556152559579,0.4083464877663773,0.14665249688421042,9.95956866026728e-05
90,1.5838202421481793,1.5506177842617035,0.4117995264404104,0.327330657808882,0.295790811166798,0.10851010714452522,52.78206751986856,0.8914230020938764,0.4117995264404104,0.1570276896878855,9.957443121153349e-05
91,1.6122446656227112,1.5577816665172577,0.4139700078926598,0.33573939142037573,0.31095391424161206,0.11320976449592711,54.503629748158964,0.8987491309391754,0.4139700078926598,0.15395284280675917,9.955263368235695e-05
92,1.6044932557986333,1.5295960307121277,0.4249210734017364,0.3331881180154011,0.3027865969258039,0.10692912064663235,49.28509333994818,0.8710901016295343,0.4249210734017364,0.1641359359191029,9.95302942535175e-05
93,1.5992476344108582,1.5450739562511444,0.4201854775059195,0.3399679644386415,0.3137541451277708,0.11225385185045904,53.16593209543173,0.8899839261028957,0.4201854775059195,0.15126050373848754,9.950741316931555e-05
94,1.6009156291301434,1.5415289402008057,0.42314522494080503,0.3334096928706809,0.3082846653482166,0.11511709297336079,50.64957080267401,0.9052941219495186,0.42314522494080503,0.16514406137920143,9.948399067997495e-05
95,1.5580715078573961,1.5432443916797638,0.4153512233622731,0.33602460804179507,0.3068138663188739,0.10752895785511811,52.349609322996066,0.8908048343907149,0.4153512233622731,0.15845676839122153,9.946002704164033e-05
96,1.572699588078719,1.5490611791610718,0.4179163378058406,0.33815326381039196,0.31510117158791373,0.11334691101563146,53.972510467630435,0.8783233512872017,0.4179163378058406,0.14862450829730467,9.943552251637419e-05
97,1.59610299880688,1.542634278535843,0.4165351223362273,0.33897140873648635,0.3122462812395254,0.1084415064779152,53.60558917135163,0.882236525100685,0.4165351223362273,0.15862808100183484,9.941047737215405e-05
98,1.6400427726598887,1.5430472791194916,0.4123914759273875,0.3366947502812852,0.30771615782924117,0.10346089258654766,53.91084886154278,0.8669234589383172,0.4123914759273875,0.15488454661127868,9.938489188286966e-05
99,1.571214483334468,1.5157448947429657,0.4276835043409629,0.3336681698088395,0.3015488807570644,0.10113919651593012,47.71681230574939,0.8211905969926652,0.4276835043409629,0.16129032212606878,9.935876632831978e-05
100,1.6053961171553686,1.5169551968574524,0.4079518547750592,0.3370097792446937,0.30084252501252035,0.07780396947144709,52.87294059837304,0.8219846575962979,0.4079518547750592,0.15185318414577484,9.93321009942093e-05
101,1.5782255301108727,1.5173326432704926,0.40706393054459356,0.33734533685875717,0.30007411829702746,0.08604783996433936,53.652008677778646,0.8337521312526868,0.40706393054459356,0.15306122404204775,9.930489617214606e-05
102,1.5777193307876587,1.5096981823444366,0.40617600631412787,0.3288397234088263,0.29519445735677113,0.07671803050478236,51.73869781940694,0.8477645177916262,0.40617600631412787,0.14307004427165895,9.927715215963764e-05
103,1.5971818566322327,1.5321441888809204,0.4083464877663773,0.340930472657879,0.3107893167518458,0.0837832412181897,57.21833091237164,0.8410814064359168,0.4083464877663773,0.15509914968246524,9.924886926008809e-05
104,1.5849846005439758,1.4951485693454742,0.4105169692186267,0.3228525067182311,0.28157802329643394,0.06376231095261854,47.565408536904506,0.835355759238811,0.4105169692186267,0.15711574909707865,9.922004778279465e-05
105,1.5667272118421702,1.5326453149318695,0.4141673243883189,0.34108617655481105,0.3109080115863352,0.09661983975430546,54.895654815730936,0.8681437717328961,0.4141673243883189,0.14390065696737203,9.919068804294445e-05
106,1.59081225670301,1.5161879658699036,0.4106156274664562,0.34064419841529503,0.3022836005898136,0.07373803027485805,53.243525004514275,0.884012353123242,0.4106156274664562,0.1418647161898761,9.916079036161083e-05
107,1.5901335225655482,1.5008448958396912,0.4152525651144436,0.3290018336504452,0.29578559949646316,0.08020359671424013,49.33458199340314,0.8139246745795473,0.4152525651144436,0.1478392717467681,9.913035506575006e-05
108,1.5817031126755934,1.489273875951767,0.4123914759273875,0.3260445285156462,0.2883616076830143,0.06011253528020563,47.87340759062388,0.7742825190861171,0.4123914759273875,0.1454121302224488,9.909938248819767e-05
109,1.5634667689983661,1.5024207532405853,0.40568271507498027,0.34034956735254446,0.29826535744052846,0.06257471898548604,52.767967121862654,0.7716456462624696,0.40568271507498027,0.1432835816525373,9.906787296766482e-05
110,1.5594150469853327,1.5144440233707428,0.4102209944751381,0.3380979749661841,0.30146782193456945,0.07894788650412116,53.06949861290827,0.8350532491688463,0.4102209944751381,0.1418596099932816,9.903582684873457e-05
111,1.5965812848164485,1.5090940594673157,0.4180149960536701,0.33597458543305697,0.30363748681792785,0.08506074609659794,51.20967608106683,0.8294304663938918,0.4180149960536701,0.14580265051405514,9.900324448185814e-05
112,1.579083046087852,1.5069539546966553,0.414759273875296,0.33585617755637726,0.30207578546183905,0.07612368913739334,51.74366315775288,0.8206587720754869,0.414759273875296,0.1497405481142949,9.897012622335108e-05
113,1.5769660106072059,1.4906944036483765,0.4171270718232044,0.3248812553133083,0.2861355787109255,0.08228664708653818,47.333916125685874,0.7616160189220115,0.4171270718232044,0.13763608045573636,9.893647243538931e-05
114,1.5639018324705272,1.501260906457901,0.4108129439621152,0.3236897106704652,0.28398904340144754,0.06986530713925189,49.666719094268814,0.8563387168738543,0.4108129439621152,0.13277052912459938,9.890228348600531e-05
115,1.5794597268104553,1.5100603997707367,0.40410418310970797,0.3344858674705278,0.2945556961065554,0.07869620188988373,53.87380424373578,0.8218921422312733,0.40410418310970797,0.13925925881873252,9.886755974908397e-05
116,1.5916821314738347,1.5017085671424866,0.4210734017363852,0.333054353987293,0.30028774384665385,0.08294836604481105,50.079263909919476,0.8082833210868481,0.4210734017363852,0.15224656472963297,9.883230160435848e-05
117,1.539150948707874,1.4951616823673248,0.4180149960536701,0.3321587608469048,0.29264032539681945,0.08160366690419937,49.48429596907781,0.8024764453202716,0.4180149960536701,0.1547085197430702,9.879650943740626e-05
118,1.567663699388504,1.4925238341093063,0.4151539068666141,0.32409577296810904,0.2888200194187298,0.084420409028572,49.8351709246102,0.7781331295645947,0.4151539068666141,0.1351043638978544,9.876018363964475e-05
119,1.5619848531026106,1.5169512927532196,0.4163378058405683,0.33404157004440166,0.3006141245097774,0.0945522534001645,52.58810046469322,0.7916411386824678,0.4163378058405683,0.1390977439275612,9.8723324608327e-05
120,1.5879961825334108,1.501374989748001,0.4189029202841357,0.33614928925039034,0.3048879744298094,0.09784340570021448,50.365064522743644,0.7915744652248886,0.4189029202841357,0.13847305345665348,9.868593274653753e-05
121,1.5594020027380724,1.4787579625844955,0.4160418310970797,0.32424413584377626,0.28378191784422097,0.061573755704660345,46.95523445030442,0.7475884202049601,0.4160418310970797,0.13237639513461102,9.864800846318769e-05
122,1.54961807681964,1.519233077764511,0.4095303867403315,0.34469434129841964,0.3094737638732595,0.07526780876324415,56.08525692389364,0.7549963958963395,0.4095303867403315,0.1499448727643157,9.86095521730114e-05
123,1.584139516720405,1.4743937700986862,0.4119968429360695,0.3184434797815918,0.275842085918464,0.05086944932919277,46.50216652181836,0.6364769203606243,0.4119968429360695,0.1295022254297811,9.857056429656049e-05
124,1.5635725397330065,1.4906044006347656,0.4064719810576164,0.3317647096784651,0.29385556210248304,0.07626768816394797,52.05757432281212,0.7115830386427098,0.4064719810576164,0.1430210320802963,9.853104526020014e-05
125,1.570784371632796,1.4785064458847046,0.4064719810576164,0.3281620441687469,0.285101027577407,0.06297582610059697,49.48898726065954,0.7108167994894989,0.4064719810576164,0.140845070011033,9.849099549610417e-05
126,1.6127937275629778,1.4823807775974274,0.40874112075769536,0.3315115076119319,0.28938500065852685,0.06811117763824368,49.74529647550513,0.6716675845950275,0.40874112075769536,0.14823348652097507,9.845041544225039e-05
127,1.5833985828436339,1.5076555609703064,0.4144632991318074,0.34459465126443695,0.30754676430758066,0.07766881312266424,53.471361103880504,0.7276531793325369,0.4144632991318074,0.14122137362029194,9.840930554241582e-05
128,1.554802683683542,1.4851441085338593,0.4238358326756117,0.3324559043429588,0.29699072173404506,0.09354374689015472,48.94484657837107,0.6829434161239668,0.4238358326756117,0.1481768808867977,9.836766624617164e-05
129,1.5660315729104555,1.5103584229946136,0.42373717442778214,0.33839066188360695,0.30614971070775016,0.09966280059514078,50.86511406273086,0.7697224746013643,0.42373717442778214,0.14682388698232618,9.832549800887859e-05
130,1.5446289090009837,1.475221574306488,0.4194948697711129,0.327130848746914,0.2906572953486489,0.08591357935234704,47.8564302237212,0.6398854205960622,0.4194948697711129,0.13850415472014987,9.828280129168178e-05
131,1.5432290962109199,1.4709987044334412,0.4042028413575375,0.3277324677182855,0.28462740767282946,0.055468013141107254,49.16224155063303,0.584708587779621,0.4042028413575375,0.13058963157017592,9.82395765615056e-05
132,1.544467942072795,1.4717137217521667,0.4059786898184688,0.32553789793967863,0.2829482458557791,0.06062075472785999,48.962540796170344,0.6833886796830881,0.4059786898184688,0.14229559707561693,9.81958242910488e-05
133,1.5694422171666071,1.4894202798604965,0.4128847671665351,0.33863396212900093,0.3017116733688761,0.07905236698081383,52.485297728828215,0.6760164952544259,0.4128847671665351,0.130011677281107,9.815154495877924e-05
134,1.5651604693669539,1.488313913345337,0.41406866614048937,0.3341107629059732,0.2994567767120922,0.086106010145951,52.059144918963455,0.664314535445393,0.41406866614048937,0.13842662589346413,9.810673904892854e-05
135,1.5644207688478322,1.4736551195383072,0.39956590370955014,0.3252182400941535,0.2820098452272882,0.0614635204189202,50.68803135855753,0.5661622131001165,0.39956590370955014,0.13623762335837256,9.806140705148697e-05
136,1.5943429974409251,1.4927756637334824,0.4132794001578532,0.32567886202197777,0.29182718375237215,0.09585208038269485,49.92588573759524,0.7206760002253326,0.4132794001578532,0.12815533938997484,9.801554946219806e-05
