timestamp_s,tokens_in,tokens_out
923.0,3552.0,871.0
923.25,1695.0,727.0
923.5,2872.0,712.0
923.75,1010.0,453.0
924.0,481.0,153.0
924.25,5348.0,555.0
924.5,10167.0,1864.0
924.75,5173.0,517.0
925.0,295.0,221.0
925.25,156.00000000628643,214.00000000069122
925.5,1647.9999999937136,203.99999999930878
925.75,5688.0,695.0
926.0,2888.0,524.0
926.25,1050.0,162.0
926.5,2522.0,117.0
926.75,356.0,103.0
927.0,3530.0,563.0
927.25,1176.0,148.0
927.5,697.0,360.0
927.75,124.0,58.0
928.0,1231.0,393.0
928.25,3313.0,406.0
928.5,641.0,297.0
928.75,1827.0,108.0
929.0,512.0,210.0
929.25,471.0,122.0
929.5,322.0,91.0
929.75,3497.0,353.0
930.0,671.0000000131258,313.0000000006694
930.25,2981.999999986874,289.9999999993306
930.5,1490.0,141.0
930.75,5488.000000003813,2180.0000000009313
931.0,558.9999999961874,136.99999999906868
931.25,468.0,106.0
931.5,4027.0,687.0
931.75,3130.0,721.0
932.0,372.0,47.0
932.25,2490.0,534.0
932.5,1211.0,486.0
932.75,5.005858838558197e-09,8.440110832452774e-10
933.0,2218.999999994994,767.999999999156
933.25,1000.0,61.0
933.5,2621.0,123.0
933.75,3298.000000001979,732.0000000008877
934.0,3414.999999998021,536.9999999991123
934.25,2959.9999999858264,1062.9999999934807
934.5,1493.0000000141736,308.00000000651926
934.75,2304.0,216.0
935.0,123.0,482.0
935.25,904.0,434.0
935.5,4024.0,674.0
935.75,2569.0,1324.0
936.0,1168.0,488.0
936.25,444.0,97.0
936.5,1305.0,231.0
936.75,2007.0,305.0
937.0,0.0,0.0
937.25,3703.0,683.0
937.5,2272.0,83.0
937.75,0.0,0.0
938.0,796.0,243.0
938.25,2985.0,825.0
938.5,3449.0,494.0
938.75,3017.0,196.0
939.0,0.0,0.0
939.25,162.0,843.0
939.5,1286.0,205.0
939.75,621.0,101.0
940.0,1492.0,482.0
940.25,2633.0,429.0
940.5,18802.0,1073.0
940.75,304.0,187.0
941.0,0.0,0.0
941.25,1029.0,363.0
941.5,2503.0000000096625,1006.0000000013679
941.75,3850.9999999903375,638.9999999986321
942.0,2260.0,1000.0
942.25,470.0,93.0
942.5,2093.0,159.0
942.75,4183.0,476.0
943.0,1611.0,345.0
943.25,418.0,650.0
943.5,810.0,193.0
943.75,374.0000000046857,207.00000000073487
944.0,3180.9999999953143,467.9999999992651
944.25,2334.0,578.0
944.5,2262.0,446.0
944.75,996.0,188.0
945.0,2465.0,367.0
945.25,1837.0,241.0
945.5,6753.0,910.0
945.75,0.0,0.0
946.0,697.0,71.0
946.25,2529.0,228.0
946.5,3935.00000000163,954.0000000018626
946.75,1591.9999999983702,638.9999999981374
947.0,9042.000000000902,735.0000000012951
947.25,923.9999999990978,323.9999999987049
947.5,807.0,218.0
947.75,1060.0,67.0
948.0,1872.0,943.0
948.25,0.0,0.0
948.5,3619.0,227.0
948.75,4069.0,391.0
949.0,3093.0,320.0
949.25,222.0,600.0
949.5,1935.0,374.0
949.75,1034.0,269.0
950.0,315.0000000051805,64.00000000012369
950.25,1919.9999999948195,177.9999999998763
950.5,3693.0,843.0
950.75,2169.0,440.0
951.0,2145.0,260.0
951.25,1564.0,601.0
951.5,1092.0,169.0
951.75,2370.0,800.0
952.0,634.0,274.0
952.25,1423.0,402.0
952.5,6849.0,891.0
952.75,1850.0,130.0
953.0,1600.0,300.0
953.25,6817.0,702.0
953.5,371.0,42.0
953.75,1537.0,531.0
954.0,1586.0,484.0
954.25,1966.0,498.0
954.5,0.0,0.0
954.75,3265.0,325.0
955.0,4220.0,187.0
955.25,740.0,509.0
955.5,1860.0,418.0
955.75,5303.0,956.0
956.0,5103.999999981053,1292.9999999966967
956.25,1.894659362733364e-08,3.3032847568392754e-09
956.5,2366.0,217.0
956.75,2459.0,335.0
957.0,1610.0,1159.0
957.25,1134.0000000018626,433.0000000015716
957.5,1278.9999999981374,351.9999999984284
957.75,744.0,155.0
958.0,470.0,272.0
958.25,3946.0,958.0
958.5,2971.0,803.0
958.75,4084.0,375.0
959.0,3382.0,547.0
959.25,1206.0,598.0
959.5,948.0,142.0
959.75,970.0,598.0
960.0,2488.0,480.0
960.25,0.0,0.0
960.5,1775.0000000076252,815.000000000422
960.75,8052.999999992375,1692.999999999578
961.0,720.0,307.0
961.25,316.0,54.0
961.5,2312.0,318.0
961.75,4685.0,974.0
962.0,1364.0,267.0
962.25,2303.0,543.0
962.5,4358.0,646.0
962.75,281.0,58.0
963.0,1428.0,442.0
963.25,3521.0,1508.0
963.5,4038.0,413.0
963.75,670.0,617.0
964.0,4806.0,708.0
964.25,949.0,149.0
964.5,1381.0,419.0
964.75,2587.000000004744,377.0000000013024
965.0,2286.999999995256,573.9999999986976
965.25,1346.0,470.0
965.5,0.0,0.0
965.75,201.0,108.0
966.0,0.0,0.0
966.25,1658.0,495.0
966.5,80.0,137.0
966.75,2609.0,668.0
967.0,497.0,248.0
967.25,22782.0,1632.0
967.5,0.0,0.0
967.75,2392.0,364.0
968.0,1009.0,104.0
968.25,613.0,664.0
968.5,0.0,0.0
968.75,3482.0,751.0
969.0,0.0,0.0
969.25,4482.000000000282,1040.0000000001728
969.5,3385.999999999718,897.9999999998272
969.75,1048.0,175.0
970.0,250.00000000116415,87.00000000220462
970.25,1483.9999999988358,787.9999999977954
970.5,1125.0,853.0
970.75,138.0,120.0
971.0,2875.0,387.0
971.25,3583.0,1730.0
971.5,185.0,62.0
971.75,357.0,263.0
972.0,2960.0,335.0
972.25,2195.0000000027067,658.0000000019645
972.5,2716.9999999972933,905.9999999980355
972.75,2444.0,412.0
973.0,2966.0,355.0
973.25,802.0000000001128,139.00000000006912
973.5,3991.999999974334,467.9999999977772
973.75,2.5553163141012192e-08,2.153683453798294e-09
974.0,665.0,420.0
974.25,1687.0,427.0
974.5,3987.0,1987.0
974.75,415.0,80.0
975.0,1502.0,208.0
975.25,12204.00000000585,1732.0000000009022
975.5,1523.9999999941501,228.99999999909778
975.75,2547.0,566.0
976.0,0.0,0.0
976.25,974.0,56.0
976.5,9600.000000000313,1010.0000000000364
976.75,1705.9999999996871,570.9999999999636
977.0,1426.0,807.0
977.25,201.0,203.0
977.5,227.0,201.0
977.75,1618.0,275.0
978.0,994.0,512.0
978.25,2016.0,506.0
978.5,3816.0,1022.0
978.75,1468.0,20.0
979.0,3748.0,765.0
979.25,3504.0,1093.0
979.5,4716.0,548.0
979.75,521.0,350.0
980.0,1304.0,178.0
980.25,6723.0,1570.0
980.5,4504.0,400.0
980.75,326.0,103.0
981.0,1553.0,977.0
981.25,1386.0,515.0
981.5,3340.0,1215.0
981.75,2020.0,725.0
982.0,0.0,0.0
982.25,1311.0000000025611,276.0000000010841
982.5,827.9999999974389,201.99999999891588
982.75,281.0,58.0
983.0,4663.0,139.0
983.25,6873.0,1419.0
983.5,2187.0,592.0
983.75,0.0,0.0
984.0,4684.0,512.0
984.25,2278.0,675.0
984.5,2782.0,297.0
984.75,1420.0,441.0
985.0,0.0,0.0
985.25,3066.0000000000564,261.00000000003456
985.5,1799.9999999999436,829.9999999999654
985.75,3008.0,536.0
986.0,0.0,0.0
986.25,2859.0,207.0
986.5,0.0,0.0
986.75,226.0,20.0
987.0,2254.0,527.0
987.25,1800.0,238.0
987.5,2482.0,326.0
987.75,390.0,33.0
988.0,251.00000000259024,183.00000000061118
988.25,744.9999999974098,227.99999999938882
988.5,1775.0,267.0
988.75,2358.0,254.0
989.0,1682.0,636.0
989.25,675.0,90.0
989.5,2227.0,241.0
989.75,4742.0,1138.0
990.0,2457.0,317.0
990.25,0.0,0.0
990.5,2853.0,418.0
990.75,118.0,407.0
991.0,3438.0,901.0
991.25,1649.0,414.0
991.5,726.0,358.0
991.75,1343.0,80.0
992.0,2130.0000000037544,194.00000000041473
992.25,1680.9999999962456,236.99999999958527
992.5,237.0,96.0
992.75,915.0000000004729,105.00000000015234
993.0,5176.999999999527,1222.9999999998477
993.25,1689.0,708.0
993.5,1805.0,686.0
993.75,1250.0,256.0
994.0,220.00000000256114,55.000000000189175
994.25,2390.999999997439,217.99999999981083
994.5,2767.0,426.0
994.75,782.0,234.0
995.0,1956.0000000057626,133.0000000031141
995.25,4908.999999994237,2747.999999996886
995.5,0.0,0.0
995.75,838.0,107.0
996.0,3797.0,608.0
996.25,5354.000000000193,1285.0000000000637
996.5,995.9999999998072,456.99999999993634
996.75,2061.000000000189,334.00000000006094
997.0,3438.0000000025466,435.0000000002956
997.25,2461.9999999972642,695.9999999996435
997.5,1165.0,665.0
997.75,9022.0,1451.0
998.0,848.0,209.0
998.25,2026.0,379.0
998.5,1362.0,274.0
998.75,59.0,81.0
999.0,143.00000001248554,22.000000002262823
999.25,3855.9999999875145,1242.9999999977372
999.5,4269.0,347.0
999.75,862.0,102.0
1000.0,2437.0,484.0
1000.25,0.0,0.0
1000.5,4527.0,604.0
1000.75,520.0,463.0
1001.0,1799.000000005064,303.00000000143336
1001.25,4029.9999999951906,486.9999999987049
1001.5,2659.9999999997453,749.9999999998618
1001.75,4007.0000000004948,1165.0000000000546
1002.0,1378.0000000009604,279.0000000014297
1002.25,1073.9999999985448,409.9999999985157
1002.5,0.0,0.0
1002.75,262.00000000343425,51.000000001091394
1003.0,1706.9999999965657,562.9999999989086
1003.25,4647.9999999990905,859.9999999999418
1003.5,5730.0000000009095,876.0000000000582
1003.75,1359.0,284.0
1004.0,1611.0,370.0
1004.25,4753.0,579.0
1004.5,2794.0000000037253,596.0000000005093
1004.75,2512.9999999962747,229.99999999949068
1005.0,214.0,137.0
1005.25,643.0,162.0
1005.5,696.0,284.0
1005.75,7087.0,1101.0
1006.0,78.0,361.0
1006.25,240.00000000133878,268.00000000119326
1006.5,182.0000000045984,163.99999999968713
1006.75,3377.999999994063,428.9999999991196
1007.0,431.0000000021246,82.00000000136788
1007.25,2005.9999999978754,1235.9999999986321
1007.5,2251.0,134.0
1007.75,431.0,96.0
1008.0,6098.999999992229,1130.9999999977008
1008.25,843.0000000107393,350.00000000433647
1008.5,1044.9999999970314,548.9999999979627
1008.75,7028.000000000095,803.0000000000305
1009.0,4869.999999999905,546.9999999999695
1009.25,0.0,0.0
1009.5,2042.0,594.0
1009.75,2024.0000000002474,229.00000000002728
1010.0,2570.999999999629,910.9999999998327
1010.25,1221.0000000001237,183.00000000014006
1010.5,555.0,219.0
1010.75,6939.999999998137,414.9999999998872
1011.0,528.0000000018626,925.0000000001128
1011.25,1470.0,532.0
1011.5,1462.0,293.0
1011.75,1948.0,591.0
1012.0,2254.9999999991633,2292.9999999990487
1012.25,950.0000000006112,483.00000000085856
1012.5,8710.000000001994,1990.0000000005557
1012.75,1870.9999999984648,428.9999999996098
1013.0,2692.9999999996435,489.99999999988086
1013.25,1938.0000000001237,436.0000000000464
1013.5,1646.0,372.0
1013.75,288.0000000006694,184.00000000009095
1014.0,2293.9999999993306,646.999999999909
1014.25,5725.0,1743.0
1014.5,0.0,0.0
1014.75,2256.0000000001455,103.00000000014552
1015.0,1364.9999999998545,412.9999999998545
1015.25,0.0,0.0
1015.5,5681.999999998017,979.9999999996135
1015.75,1233.0000000019827,447.00000000038654
1016.0,2345.0,471.0
1016.25,876.9999999997744,267.99999999990723
1016.5,1362.0000000002256,274.00000000009277
1016.75,400.0,181.0
1017.0,0.0,0.0
1017.25,7707.999999998181,803.9999999998818
1017.5,3990.000000001819,855.0000000001182
1017.75,7437.000000000495,333.00000000005457
1018.0,3296.9999999995052,213.99999999994543
1018.25,3966.0000000047075,746.0000000012533
1018.5,1001.9999999952925,292.9999999987467
1018.75,4271.99999999885,381.99999999992724
1019.0,1012.0000000011496,634.0000000000728
1019.25,14435.000000000393,1396.0000000000782
1019.5,860.000000001528,172.0000000008895
1019.75,1271.9999999980791,336.9999999990323
1020.0,1416.9999999995634,780.9999999997817
1020.25,1259.0000000000218,434.0000000000855
1020.5,703.0000000014043,479.0000000001837
1020.75,3342.9999999984866,348.99999999983993
1021.0,5.238689482212067e-10,1.0913936421275139e-10
1021.25,2641.9999999990905,191.99999999994088
1021.5,365.0000000009095,181.00000000005912
1021.75,3539.9999999995853,902.9999999996398
1022.0,2926.0000000004,707.000000000302
1022.25,3173.9999999999272,564.9999999999345
1022.5,1103.999999999789,529.0000000000919
1022.75,177.0000000011787,184.00000000006366
1023.0,5903.99999999912,484.99999999996817
1023.25,412.0,47.0
1023.5,412.0,149.0
1023.75,0.0,0.0
1024.0,394.0,297.0
1024.25,1990.0,368.0
1024.5,2436.0,662.0
1024.75,10404.0,926.0
1025.0,0.0,0.0
1025.25,860.0,533.0
1025.5,728.0,278.0
1025.75,3528.0,627.0
1026.0,533.0,107.0
1026.25,2494.0,190.0
1026.5,3674.0,562.0
1026.75,1361.0,218.0
1027.0,14359.0,1579.0
1027.25,2945.0000000029104,2018.000000000633
1027.5,3117.9999999970896,334.999999999367
1027.75,1354.0,395.0
1028.0,0.0,0.0
1028.25,611.0,367.0
1028.5,926.0,353.0
1028.75,9742.0,1474.0
1029.0,0.0,0.0
1029.25,1410.0,193.0
1029.5,2887.0,532.0
1029.75,5840.0,1514.0
1030.0,780.0,137.0
1030.25,3391.0,892.0
1030.5,256.0,102.0
1030.75,1204.0,338.0
1031.0,3305.0,783.0
1031.25,423.0,84.0
1031.5,1400.0,458.0
1031.75,308.0,99.0
1032.0,0.0,0.0
1032.25,5831.0,1589.0
1032.5,3659.0,747.0
1032.75,13690.0,1404.0
1033.0,0.0,0.0
1033.25,4652.0,1113.0
1033.5,5652.0,1095.0
1033.75,0.0,0.0
1034.0,510.0,104.0
1034.25,5346.0,616.0
1034.5,777.0,171.0
1034.75,678.0,227.0
1035.0,2944.0,1024.0
1035.25,3100.0,231.0
1035.5,1841.0,556.0
1035.75,1336.0,324.0
1036.0,1763.0,513.0
1036.25,2101.0,418.0
1036.5,1336.0000000079162,583.000000000211
1036.75,8949.999999992084,1402.999999999789
1037.0,173.0,133.0
1037.25,305.0,640.0
1037.5,1506.0,404.0
1037.75,1274.0,222.0
1038.0,3543.0,681.0
1038.25,360.0,130.0
1038.5,4980.0,493.0
1038.75,234.0,106.0
1039.0,592.0,65.0
1039.25,590.0,467.0
1039.5,803.0,225.0
1039.75,819.0,56.0
1040.0,1694.0,399.0
1040.25,0.0,0.0
1040.5,3184.0000000029395,742.0000000012296
1040.75,3943.9999999970605,788.9999999987704
1041.0,4041.0000000046275,982.0000000009313
1041.25,2935.9999999953725,552.9999999990687
1041.5,3050.0,478.0
1041.75,852.0,101.0
1042.0,9181.0,2523.0
1042.25,629.0,250.0
1042.5,2907.0,618.0
1042.75,1186.00000001007,945.0000000002037
1043.0,2659.99999998993,683.9999999997963
1043.25,11966.0,614.0
1043.5,1595.0,359.0
1043.75,2883.0,593.0
1044.0,758.0,298.0
1044.25,6.693881005048752e-09,2.2773747332394123e-09
1044.5,2821.99999999837,704.9999999984138
1044.75,3519.9999999967404,1089.0000000011642
1045.0,994.9999999981956,581.9999999981446
1045.25,1673.0,620.0
1045.5,4049.0,1102.0
1045.75,1640.0,874.0
1046.0,2399.0,356.0
1046.25,1863.0,548.0
1046.5,1500.0,230.0
1046.75,2481.0,352.0
1047.0,2437.0,1354.0
1047.25,7079.0,820.0
1047.5,0.0,0.0
1047.75,4093.0000000032596,968.0000000009022
1048.0,446.99999999674037,123.99999999909778
1048.25,15245.0,1404.0
1048.5,6431.0,1079.0
1048.75,3530.0,385.0
1049.0,2085.0,203.0
1049.25,4096.0,148.0
1049.5,0.0,0.0
1049.75,854.0,85.0
1050.0,3218.0,1717.0
1050.25,2216.0,696.0
1050.5,3048.0000000186265,1129.0000000005239
1050.75,4739.999999990832,700.0000000006621
1051.0,4523.999999990541,1687.999999998814
1051.25,570.0,108.0
1051.5,2242.0,1100.0
1051.75,3541.0,689.0
1052.0,2506.0,270.0
1052.25,3199.0,435.0
1052.5,2028.9999999979336,784.9999999972642
1052.75,8813.000000002066,920.0000000027358
1053.0,3488.0,555.0
1053.25,3387.0,1219.0
1053.5,324.0,221.0
1053.75,192.0,449.0
1054.0,720.0,738.0
1054.25,3270.0,1396.0
1054.5,6492.999999989406,2753.9999999897846
1054.75,855.0000000105938,492.00000001021544
1055.0,1167.0,550.0
1055.25,2915.0,746.0
1055.5,2.3632310330867767e-08,3.346940502524376e-10
1055.75,3441.9999999763677,178.9999999996653
1056.0,3249.0,828.0
1056.25,634.0,51.0
1056.5,6386.0,1269.0
1056.75,2784.0,230.0
1057.0,1475.0,1540.0
1057.25,4575.0,1312.0
1057.5,1386.0,97.0
1057.75,0.0,0.0
1058.0,1363.0,548.0
1058.25,1729.0,288.0
1058.5,6443.0,1037.0
1058.75,1145.0,623.0
1059.0,2093.0,335.0
1059.25,3697.0,406.0
1059.5,0.0,0.0
1059.75,4138.0,398.0
1060.0,7896.0,643.0
1060.25,923.0,371.0
1060.5,959.0,254.0
1060.75,9814.0,735.0
1061.0,1524.0,943.0
1061.25,4565.0,1547.0
1061.5,1070.0,514.0
1061.75,2782.0,1280.0
1062.0,1403.0,300.0
1062.25,1836.0,2039.0
1062.5,4580.0,968.0
1062.75,1523.9999999889114,571.9999999958382
1063.0,632.0000000110886,224.00000000416185
1063.25,0.0,0.0
1063.5,870.0,103.0
1063.75,710.0,196.0
1064.0,5224.0,580.0
1064.25,0.0,0.0
1064.5,7472.999999995431,2595.999999997817
1064.75,3406.0000000045693,766.0000000021828
1065.0,3476.0,1602.0
1065.25,3965.0,744.0
1065.5,1928.0,398.0
1065.75,1218.0,507.0
1066.0,1139.0,396.0
1066.25,2662.0,956.0
1066.5,234.0,206.0
1066.75,2745.0,938.0
1067.0,2090.0,1056.0
1067.25,746.0,110.0
1067.5,4527.0,409.0
1067.75,4680.0,2351.0
1068.0,1930.0,903.0
1068.25,0.0,0.0
1068.5,3805.0,1223.0
1068.75,3434.0,463.0
1069.0,0.0,0.0
1069.25,3063.0000000096625,702.0000000022264
1069.5,3524.9999999903375,658.9999999977736
1069.75,1233.0,357.0
1070.0,1116.0,260.0
1070.25,4111.0,1128.0
1070.5,5050.0,307.0
1070.75,989.0,525.0
1071.0,425.0000000007567,763.0000000011423
1071.25,7019.999999999243,2387.9999999988577
1071.5,2067.0,468.0
1071.75,1254.0,566.0
1072.0,1878.0,1081.0
1072.25,0.0,0.0
1072.5,1902.0,245.0
1072.75,1830.0,435.0
1073.0,0.0,0.0
1073.25,938.0,512.0
1073.5,913.0,298.0
1073.75,6692.0,928.0
1074.0,3558.0,240.0
1074.25,799.0,246.0
1074.5,1286.0,67.0
1074.75,700.0,273.0
1075.0,4077.0,2102.0
1075.25,2174.0,377.0
1075.5,1372.0,362.0
1075.75,5831.0,1472.0
1076.0,2340.99999999188,1577.9999999934516
1076.25,3412.00000000812,656.0000000065484
1076.5,1579.0,503.0
1076.75,5176.0,414.0
1077.0,0.0,0.0
1077.25,825.0,956.0
1077.5,1309.0,170.0
1077.75,1571.0,758.0
1078.0,728.0,214.0
1078.25,325.0,87.0
1078.5,1636.0,587.0
1078.75,3309.0,123.0
1079.0,3503.0,1655.0
1079.25,4680.0,1090.0
1079.5,127.0,248.0
1079.75,746.0,314.0
1080.0,3844.0,1667.0
1080.25,3061.0,1826.0
1080.5,2636.0,791.0
1080.75,1359.0,1271.0
1081.0,0.0,0.0
1081.25,538.0,522.0
1081.5,4230.0,545.0
1081.75,3577.9999999959255,1201.9999999956199
1082.0,2240.0000000121363,458.00000000694126
1082.25,4031.9999999919382,656.9999999974389
1082.5,1234.0,574.0
1082.75,11730.0,3249.0
1083.0,1624.0,603.0
1083.25,11780.0,1421.0
1083.5,2887.9999999813735,416.99999999810825
1083.75,192.00000001862645,449.00000000189175
1084.0,693.0,135.0
1084.25,522.0,463.0
1084.5,198.0,212.0
1084.75,4827.0,2041.0
1085.0,1200.0,1061.0
1085.25,2686.0,539.0
1085.5,3025.0,561.0
1085.75,2604.0,668.0
1086.0,337.0,119.0
1086.25,1485.0,95.0
1086.5,2269.0,550.0
1086.75,4116.0,468.0
1087.0,3246.0,843.0
1087.25,6366.0,787.0
1087.5,3986.0,681.0
1087.75,0.0,0.0
1088.0,1362.0,158.0
1088.25,1100.0,624.0
1088.5,0.0,0.0
1088.75,4810.000000008236,545.0000000013679
1089.0,2985.9999999917636,878.9999999986321
1089.25,2855.0,978.0
1089.5,1220.0,543.0
1089.75,2881.0,1087.0
1090.0,0.0,0.0
1090.25,3380.0,1041.0
1090.5,1402.0,288.0
1090.75,1063.0,208.0
1091.0,638.0,434.0
1091.25,2344.0,316.0
1091.5,239.0,61.0
1091.75,555.0,319.0
1092.0,1470.0,165.0
1092.25,1279.0,229.0
1092.5,2112.0,529.0
1092.75,2354.0,694.0
1093.0,4227.0,1201.0
1093.25,1914.0,528.0
1093.5,1109.0,279.0
1093.75,750.0,755.0
1094.0,1848.0,605.0
1094.25,3435.0,7274.0
1094.5,0.0,0.0
1094.75,2279.0,325.0
1095.0,0.0,0.0
1095.25,2507.0,594.0
1095.5,1369.000000007567,1211.000000000371
1095.75,1368.999999992433,457.9999999996289
1096.0,820.0,534.0
1096.25,1784.0,776.0
1096.5,4088.0,416.0
1096.75,3066.0,618.0
1097.0,2257.0,483.0
1097.25,729.0,188.0
1097.5,0.0,0.0
1097.75,1536.0,338.0
1098.0,7707.0,516.0
1098.25,1364.0,178.0
1098.5,371.0,65.0
1098.75,5514.0,985.0
1099.0,284.0,68.0
1099.25,2928.0,645.0
1099.5,801.0,190.0
1099.75,968.0,131.0
1100.0,2033.0,405.0
1100.25,1870.0,425.0
1100.5,3154.0,666.0
1100.75,2371.0000000032305,434.00000000162254
1101.0,2267.9999999967695,486.99999999837746
1101.25,3768.0,771.0
1101.5,2102.0,442.0
1101.75,2650.0,690.0
1102.0,2733.0,492.0
1102.25,293.0,286.0
1102.5,15636.0,1166.0
1102.75,5142.0,1101.0
1103.0,1888.0,216.0
1103.25,2342.0,283.0
1103.5,2992.0,1160.0
1103.75,4071.0,1642.0
1104.0,1067.0,604.0
1104.25,5617.0,942.0
1104.5,2416.0,519.0
1104.75,3498.9999999936263,1478.9999999908032
1105.0,973.0000000127184,388.00000001018634
1105.25,3576.9999999936554,444.99999999901047
1105.5,4508.0,924.0
1105.75,3310.0,868.0
1106.0,1860.0,676.0
1106.25,627.0,439.0
1106.5,7052.0,567.0
1106.75,2179.0,894.0
1107.0,5540.0,1086.0
1107.25,3414.0,410.0
1107.5,0.0,0.0
1107.75,1471.0,360.0
1108.0,1886.0,147.0
1108.25,5282.0,1266.0
1108.5,5931.0,715.0
1108.75,1105.0,125.0
1109.0,7089.000000009866,930.000000000342
1109.25,4864.999999990134,445.99999999965803
1109.5,969.0,339.0
1109.75,1062.0,117.0
1110.0,2776.0,876.0
1110.25,11060.0,2539.0
1110.5,444.0,313.0
1110.75,2723.0,808.0
1111.0,1152.0,381.0
1111.25,0.0,0.0
1111.5,1147.0,480.0
1111.75,0.0,0.0
1112.0,433.0,123.0
1112.25,4855.0,699.0
1112.5,3954.0,277.0
1112.75,2065.0,155.0
1113.0,7801.0,1383.0
1113.25,1726.0,386.0
1113.5,990.0,134.0
1113.75,4290.0,1080.0
1114.0,5666.0,1376.0
1114.25,3177.0,1732.0
1114.5,0.0,0.0
1114.75,2236.0,769.0
1115.0,582.0,82.0
1115.25,1564.0,519.0
1115.5,1228.0,201.0
1115.75,5003.0,496.0
1116.0,0.0,0.0
1116.25,6595.0,1833.0
1116.5,4007.0,363.0
1116.75,2546.0,1148.0
1117.0,4012.0,634.0
1117.25,1869.0,567.0
1117.5,252.0,86.0
1117.75,2643.000000001106,754.0000000005239
1118.0,1459.999999998894,408.99999999947613
1118.25,2487.0,426.0
1118.5,2691.0,261.0
1118.75,3399.0,1357.0
1119.0,8479.0,732.0
1119.25,2725.0,423.0
1119.5,1323.0000000046275,197.0000000024229
1119.75,4186.9999999953725,1124.999999997577
1120.0,1690.0,477.0
1120.25,1963.0,264.0
1120.5,6662.999999980617,1244.9999999974461
1120.75,6217.000000019383,335.00000000255386
1121.0,892.0,238.0
1121.25,1094.0,895.0
1121.5,0.0,0.0
1121.75,3148.0,152.0
1122.0,3236.0,845.0
1122.25,2924.0,792.0
1122.5,3076.0,260.0
1122.75,2218.0,173.0
1123.0,872.0,231.0
1123.25,358.0,68.0
1123.5,0.0,0.0
1123.75,1967.0,584.0
1124.0,169.0,77.0
1124.25,2498.0,574.0
1124.5,784.0,365.0
1124.75,538.0,134.0
1125.0,1407.0,426.0
1125.25,534.0,623.0
1125.5,2729.0,682.0
1125.75,6227.0,493.0
1126.0,1506.000000002823,419.00000000043656
1126.25,5528.999999997177,1699.9999999995634
1126.5,7808.0,757.0
1126.75,2246.0,341.0
1127.0,500.0,203.0
1127.25,927.0,94.0
1127.5,132.0,91.0
1127.75,639.0,151.0
1128.0,528.0,264.0
1128.25,1435.0,313.0
1128.5,2216.000000003056,233.00000000088767
1128.75,374.9999999969441,107.99999999911233
1129.0,176.0,188.0
1129.25,0.0,0.0
1129.5,272.0,76.0
1129.75,1153.0,308.0
1130.0,225.0,195.0
1130.25,5550.0,813.0
1130.5,3544.0,477.0
1130.75,1950.0,1259.0
1131.0,278.0000000068103,73.00000000106229
1131.25,1861.9999999931897,509.9999999989377
1131.5,4978.000000002125,2410.000000002423
1131.75,2582.9999999978754,947.9999999975771
1132.0,424.00000000276486,135.00000000255386
1132.25,1182.9999999972351,583.9999999974461
1132.5,3300.0,541.0
1132.75,473.0,81.0
1133.0,6967.0,605.0
1133.25,4265.0,543.0
1133.5,2242.0,1088.0
1133.75,2826.0,612.0
1134.0,86.00000003352761,412.0000000020955
1134.25,12103.999999966472,2048.9999999979045
1134.5,5733.0,728.0
1134.75,0.0,0.0
1135.0,1599.0,754.0
1135.25,2562.0,485.0
1135.5,7438.0,2100.0
1135.75,2890.0,343.0
1136.0,309.0,225.0
1136.25,2182.0,284.0
1136.5,1292.0,194.0
1136.75,1188.0,346.0
1137.0,1714.0,1264.0
1137.25,4638.0,566.0
1137.5,1395.0,409.0
1137.75,0.0,0.0
1138.0,653.0,310.0
1138.25,5851.0,629.0
1138.5,4096.0,539.0
1138.75,3379.0,280.0
1139.0,744.0,613.0
1139.25,2004.0,578.0
1139.5,3586.0,1024.0
1139.75,375.0,386.0
1140.0,2189.0,744.0
1140.25,4431.0,654.0
1140.5,1881.0,523.0
1140.75,3930.0,669.0
1141.0,1106.0,314.0
1141.25,1.068110577762127e-08,1.2878444977104664e-09
1141.5,3914.999999991647,711.9999999995125
1141.75,5536.999999997672,527.9999999991996
1142.0,1476.0,212.0
1142.25,5908.0,571.0
1142.5,1139.0,73.0
1142.75,1242.0,386.0
1143.0,5213.0,1029.0
1143.25,1244.0,760.0
1143.5,5232.0,434.0
1143.75,0.0,0.0
1144.0,4475.0,733.0
1144.25,1076.0,371.0
1144.5,0.0,0.0
1144.75,1298.0,185.0
1145.0,1727.0,1278.0
1145.25,0.0,0.0
1145.5,690.0,1208.0
1145.75,2343.0,295.0
1146.0,1416.0,250.0
1146.25,1295.0,110.0
1146.5,1640.0,627.0
1146.75,345.0,144.0
1147.0,1459.0,53.0
1147.25,1043.0,575.0
1147.5,3673.0,973.0
1147.75,1289.0,251.0
1148.0,2541.0,417.0
1148.25,2436.0,655.0
1148.5,4011.0,955.0
1148.75,1039.0,167.0
1149.0,4787.0,687.0
1149.25,121.0,71.0
1149.5,1684.0,564.0
1149.75,8628.999999986845,2099.9999999927677
1150.0,996.0000000131549,255.0000000072323
1150.25,3003.0,726.0
1150.5,185.0,139.0
1150.75,583.0000000091386,101.00000000135333
1151.0,6193.999999990861,700.9999999986467
1151.25,2615.0,893.0
1151.5,1518.0000000061991,195.00000000076398
1151.75,1292.9999999938009,430.999999999236
