Timestamp,GPU Power (W),VM SKU
1749596470.727204,342.84008638550927,Standard_ND96amsr_A100_v4
1749596470.977204,344.8193557270395,Standard_ND96amsr_A100_v4
1749596471.227204,346.5628180409319,Standard_ND96amsr_A100_v4
1749596471.477204,348.9260880405361,Standard_ND96amsr_A100_v4
1749596471.727204,292.44246123008656,Standard_ND96amsr_A100_v4
1749596471.977204,349.63002557010765,Standard_ND96amsr_A100_v4
1749596472.227204,292.44246123008656,Standard_ND96amsr_A100_v4
1749596472.477204,276.4059195350082,Standard_ND96amsr_A100_v4
1749596472.727204,276.4059195350082,Standard_ND96amsr_A100_v4
1749596472.977204,276.4059195350082,Standard_ND96amsr_A100_v4
1749596473.227204,293.7828079963941,Standard_ND96amsr_A100_v4
1749596473.477204,294.35542943223896,Standard_ND96amsr_A100_v4
1749596473.727204,294.35542943223896,Standard_ND96amsr_A100_v4
1749596473.977204,294.9280508680838,Standard_ND96amsr_A100_v4
1749596474.227204,276.4331401549681,Standard_ND96amsr_A100_v4
1749596474.477204,276.5800374528955,Standard_ND96amsr_A100_v4
1749596474.727204,276.7269347508229,Standard_ND96amsr_A100_v4
1749596474.977204,276.4331401549681,Standard_ND96amsr_A100_v4
1749596475.227204,276.4331401549681,Standard_ND96amsr_A100_v4
1749596475.477204,276.26169057940996,Standard_ND96amsr_A100_v4
1749596475.727204,276.26169057940996,Standard_ND96amsr_A100_v4
1749596475.977204,276.26169057940996,Standard_ND96amsr_A100_v4
1749596476.227204,276.26169057940996,Standard_ND96amsr_A100_v4
1749596476.477204,276.83872957693035,Standard_ND96amsr_A100_v4
1749596476.727204,277.78446474723296,Standard_ND96amsr_A100_v4
1749596476.977204,276.83872957693035,Standard_ND96amsr_A100_v4
1749596477.227204,276.83872957693035,Standard_ND96amsr_A100_v4
1749596477.477204,276.83872957693035,Standard_ND96amsr_A100_v4
1749596477.727204,277.78446474723296,Standard_ND96amsr_A100_v4
1749596477.977204,277.4230451560349,Standard_ND96amsr_A100_v4
1749596478.227204,277.47030252194395,Standard_ND96amsr_A100_v4
1749596478.477204,277.4230451560349,Standard_ND96amsr_A100_v4
1749596478.727204,277.47030252194395,Standard_ND96amsr_A100_v4
1749596478.977204,277.47030252194395,Standard_ND96amsr_A100_v4
1749596479.227204,278.4565383626239,Standard_ND96amsr_A100_v4
1749596479.477204,278.4565383626239,Standard_ND96amsr_A100_v4
1749596479.727204,279.12191897915045,Standard_ND96amsr_A100_v4
1749596479.977204,279.262456221447,Standard_ND96amsr_A100_v4
1749596480.227204,823.2079371830257,Standard_ND96amsr_A100_v4
1749596480.477204,277.39943334104294,Standard_ND96amsr_A100_v4
1749596480.727204,277.9889175536114,Standard_ND96amsr_A100_v4
1749596480.977204,276.6071927118927,Standard_ND96amsr_A100_v4
1749596481.227204,276.5396773614644,Standard_ND96amsr_A100_v4
1749596481.477204,276.6071927118927,Standard_ND96amsr_A100_v4
1749596481.727204,277.0353469297553,Standard_ND96amsr_A100_v4
1749596481.977204,276.5396773614644,Standard_ND96amsr_A100_v4
1749596482.227204,843.6012756779085,Standard_ND96amsr_A100_v4
1749596482.477204,850.0670927137609,Standard_ND96amsr_A100_v4
1749596482.727204,850.0670927137609,Standard_ND96amsr_A100_v4
1749596482.977204,843.6012756779085,Standard_ND96amsr_A100_v4
1749596483.227204,602.9740971440483,Standard_ND96amsr_A100_v4
1749596483.477204,833.896839992914,Standard_ND96amsr_A100_v4
1749596483.727204,851.1959143925103,Standard_ND96amsr_A100_v4
1749596483.977204,851.1959143925103,Standard_ND96amsr_A100_v4
1749596484.227204,604.8691217802244,Standard_ND96amsr_A100_v4
1749596484.477204,337.1586731364128,Standard_ND96amsr_A100_v4
1749596484.727204,340.0599956039814,Standard_ND96amsr_A100_v4
1749596484.977204,340.4072911077108,Standard_ND96amsr_A100_v4
1749596485.227204,342.96131807154995,Standard_ND96amsr_A100_v4
1749596485.477204,342.96131807154995,Standard_ND96amsr_A100_v4
1749596485.727204,344.8468403292315,Standard_ND96amsr_A100_v4
1749596485.977204,344.8468403292315,Standard_ND96amsr_A100_v4
1749596486.227204,347.0718001837438,Standard_ND96amsr_A100_v4
1749596486.477204,344.8468403292315,Standard_ND96amsr_A100_v4
1749596486.727204,278.81651088638597,Standard_ND96amsr_A100_v4
1749596486.977204,278.2578244023706,Standard_ND96amsr_A100_v4
1749596487.227204,277.6991379183552,Standard_ND96amsr_A100_v4
1749596487.477204,277.91402640715324,Standard_ND96amsr_A100_v4
1749596487.727204,277.7255357436858,Standard_ND96amsr_A100_v4
1749596487.977204,277.406614179593,Standard_ND96amsr_A100_v4
1749596488.227204,635.9274510722697,Standard_ND96amsr_A100_v4
1749596488.477204,277.5951048430605,Standard_ND96amsr_A100_v4
1749596488.727204,290.11033541950076,Standard_ND96amsr_A100_v4
1749596488.977204,717.0749221671996,Standard_ND96amsr_A100_v4
1749596489.227204,277.5679972404378,Standard_ND96amsr_A100_v4
1749596489.477204,852.4814465514331,Standard_ND96amsr_A100_v4
1749596489.727204,340.01345002921585,Standard_ND96amsr_A100_v4
1749596489.977204,340.0423767735269,Standard_ND96amsr_A100_v4
1749596490.227204,340.0423767735269,Standard_ND96amsr_A100_v4
1749596490.477204,340.01345002921585,Standard_ND96amsr_A100_v4
1749596490.727204,857.0198922224887,Standard_ND96amsr_A100_v4
1749596490.977204,857.0198922224887,Standard_ND96amsr_A100_v4
1749596491.227204,857.0198922224887,Standard_ND96amsr_A100_v4
1749596491.477204,339.1127381475029,Standard_ND96amsr_A100_v4
1749596491.727204,674.3507743136431,Standard_ND96amsr_A100_v4
1749596491.977204,344.031101305294,Standard_ND96amsr_A100_v4
1749596492.227204,340.8045635469847,Standard_ND96amsr_A100_v4
1749596492.477204,342.6411592360118,Standard_ND96amsr_A100_v4
1749596492.727204,342.77432909882776,Standard_ND96amsr_A100_v4
1749596492.977204,344.4681237980735,Standard_ND96amsr_A100_v4
1749596493.227204,342.6411592360118,Standard_ND96amsr_A100_v4
1749596493.477204,278.36808289667795,Standard_ND96amsr_A100_v4
1749596493.727204,277.91596638379497,Standard_ND96amsr_A100_v4
1749596493.977204,278.36808289667795,Standard_ND96amsr_A100_v4
1749596494.227204,278.36808289667795,Standard_ND96amsr_A100_v4
1749596494.477204,278.34287957671904,Standard_ND96amsr_A100_v4
1749596494.727204,278.34287957671904,Standard_ND96amsr_A100_v4
1749596494.977204,278.34287957671904,Standard_ND96amsr_A100_v4
1749596495.227204,277.01661265935746,Standard_ND96amsr_A100_v4
1749596495.477204,277.01661265935746,Standard_ND96amsr_A100_v4
1749596495.727204,278.12901354548376,Standard_ND96amsr_A100_v4
1749596495.977204,277.73899451175146,Standard_ND96amsr_A100_v4
1749596496.227204,297.54251307847755,Standard_ND96amsr_A100_v4
1749596496.477204,278.8513953978778,Standard_ND96amsr_A100_v4
1749596496.727204,297.54251307847755,Standard_ND96amsr_A100_v4
1749596496.977204,345.2850038955665,Standard_ND96amsr_A100_v4
1749596497.227204,278.69962653828793,Standard_ND96amsr_A100_v4
1749596497.477204,281.72150788159956,Standard_ND96amsr_A100_v4
1749596497.727204,334.00756104777713,Standard_ND96amsr_A100_v4
1749596497.977204,336.4424681879916,Standard_ND96amsr_A100_v4
1749596498.227204,338.877375328206,Standard_ND96amsr_A100_v4
1749596498.477204,334.00756104777713,Standard_ND96amsr_A100_v4
1749596498.727204,340.17362810846834,Standard_ND96amsr_A100_v4
1749596498.977204,340.17362810846834,Standard_ND96amsr_A100_v4
1749596499.227204,338.52824896959817,Standard_ND96amsr_A100_v4
1749596499.477204,335.1638666927843,Standard_ND96amsr_A100_v4
1749596499.727204,278.4423884937807,Standard_ND96amsr_A100_v4
1749596499.977204,278.36067956760246,Standard_ND96amsr_A100_v4
1749596500.227204,278.4423884937807,Standard_ND96amsr_A100_v4
1749596500.477204,278.36067956760246,Standard_ND96amsr_A100_v4
1749596500.727204,277.2488720298371,Standard_ND96amsr_A100_v4
1749596500.977204,348.7918307125239,Standard_ND96amsr_A100_v4
1749596501.227204,277.8157498007843,Standard_ND96amsr_A100_v4
1749596501.477204,833.624447882513,Standard_ND96amsr_A100_v4
1749596501.727204,823.3469656997437,Standard_ND96amsr_A100_v4
1749596501.977204,855.3663398213719,Standard_ND96amsr_A100_v4
1749596502.227204,823.3469656997437,Standard_ND96amsr_A100_v4
1749596502.477204,855.3663398213719,Standard_ND96amsr_A100_v4
1749596502.727204,831.7817323619096,Standard_ND96amsr_A100_v4
1749596502.977204,832.7531674117415,Standard_ND96amsr_A100_v4
1749596503.227204,864.0023391427516,Standard_ND96amsr_A100_v4
1749596503.477204,864.0023391427516,Standard_ND96amsr_A100_v4
1749596503.727204,864.0023391427516,Standard_ND96amsr_A100_v4
1749596503.977204,639.2396265769596,Standard_ND96amsr_A100_v4
1749596504.227204,639.2396265769596,Standard_ND96amsr_A100_v4
1749596504.477204,339.95660667737707,Standard_ND96amsr_A100_v4
1749596504.727204,339.7175171153402,Standard_ND96amsr_A100_v4
1749596504.977204,339.4784275533033,Standard_ND96amsr_A100_v4
1749596505.227204,338.33520682766516,Standard_ND96amsr_A100_v4
1749596505.477204,336.71380697795325,Standard_ND96amsr_A100_v4
1749596505.727204,285.22091711610904,Standard_ND96amsr_A100_v4
1749596505.977204,277.77640626493894,Standard_ND96amsr_A100_v4
1749596506.227204,287.7819248001111,Standard_ND96amsr_A100_v4
1749596506.477204,277.77640626493894,Standard_ND96amsr_A100_v4
1749596506.727204,291.2791497859299,Standard_ND96amsr_A100_v4
1749596506.977204,298.6951787492055,Standard_ND96amsr_A100_v4
1749596507.227204,298.6951787492055,Standard_ND96amsr_A100_v4
1749596507.477204,298.6951787492055,Standard_ND96amsr_A100_v4
1749596507.727204,277.90194427050574,Standard_ND96amsr_A100_v4
1749596507.977204,294.31574894895004,Standard_ND96amsr_A100_v4
1749596508.227204,277.6708319446336,Standard_ND96amsr_A100_v4
1749596508.477204,276.3733553896316,Standard_ND96amsr_A100_v4
1749596508.727204,276.9452109233501,Standard_ND96amsr_A100_v4
1749596508.977204,278.00206493123363,Standard_ND96amsr_A100_v4
1749596509.227204,278.00206493123363,Standard_ND96amsr_A100_v4
1749596509.477204,278.00206493123363,Standard_ND96amsr_A100_v4
1749596509.727204,278.53874059933645,Standard_ND96amsr_A100_v4
1749596509.977204,278.53874059933645,Standard_ND96amsr_A100_v4
1749596510.227204,277.1423245875652,Standard_ND96amsr_A100_v4
1749596510.477204,277.1423245875652,Standard_ND96amsr_A100_v4
1749596510.727204,277.1423245875652,Standard_ND96amsr_A100_v4
1749596510.977204,277.1423245875652,Standard_ND96amsr_A100_v4
1749596511.227204,278.052258177728,Standard_ND96amsr_A100_v4
1749596511.477204,278.052258177728,Standard_ND96amsr_A100_v4
1749596511.727204,276.11101756827134,Standard_ND96amsr_A100_v4
1749596511.977204,278.22152693945947,Standard_ND96amsr_A100_v4
1749596512.227204,277.07337255101504,Standard_ND96amsr_A100_v4
1749596512.477204,275.9252181625707,Standard_ND96amsr_A100_v4
1749596512.727204,346.8768412915856,Standard_ND96amsr_A100_v4
1749596512.977204,346.8768412915856,Standard_ND96amsr_A100_v4
1749596513.227204,854.0590804709773,Standard_ND96amsr_A100_v4
1749596513.477204,854.0590804709773,Standard_ND96amsr_A100_v4
1749596513.727204,720.9162628448536,Standard_ND96amsr_A100_v4
1749596513.977204,720.9162628448536,Standard_ND96amsr_A100_v4
1749596514.227204,345.99026456386053,Standard_ND96amsr_A100_v4
1749596514.477204,863.3851200952787,Standard_ND96amsr_A100_v4
1749596514.727204,341.2732806964257,Standard_ND96amsr_A100_v4
1749596514.977204,341.2732806964257,Standard_ND96amsr_A100_v4
1749596515.227204,338.78458547668487,Standard_ND96amsr_A100_v4
1749596515.477204,338.78458547668487,Standard_ND96amsr_A100_v4
1749596515.727204,339.4525188855587,Standard_ND96amsr_A100_v4
1749596515.977204,342.3497550373652,Standard_ND96amsr_A100_v4
1749596516.227204,339.4525188855587,Standard_ND96amsr_A100_v4
1749596516.477204,276.91998514597725,Standard_ND96amsr_A100_v4
1749596516.727204,277.58444949970306,Standard_ND96amsr_A100_v4
1749596516.977204,278.2489138534288,Standard_ND96amsr_A100_v4
1749596517.227204,277.4709181364883,Standard_ND96amsr_A100_v4
1749596517.477204,277.4709181364883,Standard_ND96amsr_A100_v4
1749596517.727204,278.3042249373239,Standard_ND96amsr_A100_v4
1749596517.977204,277.4709181364883,Standard_ND96amsr_A100_v4
1749596518.227204,277.1795759843124,Standard_ND96amsr_A100_v4
1749596518.477204,277.1795759843124,Standard_ND96amsr_A100_v4
1749596518.727204,276.42320991357894,Standard_ND96amsr_A100_v4
1749596518.977204,276.31554441677673,Standard_ND96amsr_A100_v4
1749596519.227204,276.42320991357894,Standard_ND96amsr_A100_v4
1749596519.477204,352.79207454927683,Standard_ND96amsr_A100_v4
1749596519.727204,399.7224858224012,Standard_ND96amsr_A100_v4
1749596519.977204,830.5405683166686,Standard_ND96amsr_A100_v4
1749596520.227204,332.85182686012905,Standard_ND96amsr_A100_v4
1749596520.477204,830.5405683166686,Standard_ND96amsr_A100_v4
1749596520.727204,339.7365035904262,Standard_ND96amsr_A100_v4
1749596520.977204,343.5836906273008,Standard_ND96amsr_A100_v4
1749596521.227204,343.92922492198863,Standard_ND96amsr_A100_v4
1749596521.477204,345.7033289900617,Standard_ND96amsr_A100_v4
1749596521.727204,347.4774330581348,Standard_ND96amsr_A100_v4
1749596521.977204,284.730633120055,Standard_ND96amsr_A100_v4
1749596522.227204,292.2718917711507,Standard_ND96amsr_A100_v4
1749596522.477204,291.5350207647031,Standard_ND96amsr_A100_v4
1749596522.727204,291.5350207647031,Standard_ND96amsr_A100_v4
1749596522.977204,295.6194666124993,Standard_ND96amsr_A100_v4
1749596523.227204,295.6194666124993,Standard_ND96amsr_A100_v4
1749596523.477204,294.3837203215333,Standard_ND96amsr_A100_v4
1749596523.727204,295.0015934670163,Standard_ND96amsr_A100_v4
1749596523.977204,295.6194666124993,Standard_ND96amsr_A100_v4
1749596524.227204,689.4504288451379,Standard_ND96amsr_A100_v4
1749596524.477204,278.05309145716575,Standard_ND96amsr_A100_v4
1749596524.727204,278.05309145716575,Standard_ND96amsr_A100_v4
1749596524.977204,278.05309145716575,Standard_ND96amsr_A100_v4
1749596525.227204,345.81607936237543,Standard_ND96amsr_A100_v4
1749596525.477204,345.81607936237543,Standard_ND96amsr_A100_v4
1749596525.727204,345.81607936237543,Standard_ND96amsr_A100_v4
1749596525.977204,852.2777707289622,Standard_ND96amsr_A100_v4
1749596526.227204,534.9757524567488,Standard_ND96amsr_A100_v4
1749596526.477204,277.5964186538778,Standard_ND96amsr_A100_v4
1749596526.727204,534.9757524567488,Standard_ND96amsr_A100_v4
1749596526.977204,277.5964186538778,Standard_ND96amsr_A100_v4
1749596527.227204,277.2928879527618,Standard_ND96amsr_A100_v4
1749596527.477204,277.6779368149057,Standard_ND96amsr_A100_v4
1749596527.727204,818.2105586381255,Standard_ND96amsr_A100_v4
1749596527.977204,278.7847869518158,Standard_ND96amsr_A100_v4
1749596528.227204,278.1817183623803,Standard_ND96amsr_A100_v4
1749596528.477204,278.1817183623803,Standard_ND96amsr_A100_v4
1749596528.727204,278.2758369897977,Standard_ND96amsr_A100_v4
1749596528.977204,866.1628664913279,Standard_ND96amsr_A100_v4
1749596529.227204,276.6724670876052,Standard_ND96amsr_A100_v4
1749596529.477204,277.17363144776687,Standard_ND96amsr_A100_v4
1749596529.727204,277.34757208906024,Standard_ND96amsr_A100_v4
1749596529.977204,276.99969080647344,Standard_ND96amsr_A100_v4
1749596530.227204,277.34757208906024,Standard_ND96amsr_A100_v4
1749596530.477204,277.34757208906024,Standard_ND96amsr_A100_v4
1749596530.727204,277.04957400034823,Standard_ND96amsr_A100_v4
1749596530.977204,276.9612164503425,Standard_ND96amsr_A100_v4
1749596531.227204,277.04957400034823,Standard_ND96amsr_A100_v4
1749596531.477204,851.338345437883,Standard_ND96amsr_A100_v4
1749596531.727204,697.4858651761932,Standard_ND96amsr_A100_v4
1749596531.977204,822.3273258829272,Standard_ND96amsr_A100_v4
1749596532.227204,848.4569042659771,Standard_ND96amsr_A100_v4
1749596532.477204,822.3273258829272,Standard_ND96amsr_A100_v4
1749596532.727204,848.4569042659771,Standard_ND96amsr_A100_v4
1749596532.977204,854.9089102834874,Standard_ND96amsr_A100_v4
1749596533.227204,860.6924678086345,Standard_ND96amsr_A100_v4
1749596533.477204,860.8101406773808,Standard_ND96amsr_A100_v4
1749596533.727204,860.8101406773808,Standard_ND96amsr_A100_v4
1749596533.977204,860.8101406773808,Standard_ND96amsr_A100_v4
1749596534.227204,861.0483840736189,Standard_ND96amsr_A100_v4
1749596534.477204,855.4827751931716,Standard_ND96amsr_A100_v4
1749596534.727204,345.7155688782841,Standard_ND96amsr_A100_v4
1749596534.977204,846.9905252301847,Standard_ND96amsr_A100_v4
1749596535.227204,846.9905252301847,Standard_ND96amsr_A100_v4
1749596535.477204,845.1382035054073,Standard_ND96amsr_A100_v4
1749596535.727204,851.0935050255473,Standard_ND96amsr_A100_v4
1749596535.977204,858.8942306553945,Standard_ND96amsr_A100_v4
1749596536.227204,863.8150090254725,Standard_ND96amsr_A100_v4
1749596536.477204,861.5892829155171,Standard_ND96amsr_A100_v4
1749596536.727204,595.759900864116,Standard_ND96amsr_A100_v4
1749596536.977204,858.3587372737557,Standard_ND96amsr_A100_v4
1749596537.227204,858.3587372737557,Standard_ND96amsr_A100_v4
1749596537.477204,862.2746961120274,Standard_ND96amsr_A100_v4
1749596537.727204,862.2746961120274,Standard_ND96amsr_A100_v4
1749596537.977204,849.7027033001566,Standard_ND96amsr_A100_v4
1749596538.227204,865.7481832042216,Standard_ND96amsr_A100_v4
1749596538.477204,854.8987617114997,Standard_ND96amsr_A100_v4
1749596538.727204,854.8987617114997,Standard_ND96amsr_A100_v4
1749596538.977204,859.706334728462,Standard_ND96amsr_A100_v4
1749596539.227204,864.36732866634,Standard_ND96amsr_A100_v4
1749596539.477204,857.3025482199808,Standard_ND96amsr_A100_v4
1749596539.727204,351.6390780323844,Standard_ND96amsr_A100_v4
1749596539.977204,846.1378702242084,Standard_ND96amsr_A100_v4
1749596540.227204,348.5669926708326,Standard_ND96amsr_A100_v4
1749596540.477204,344.3285201112951,Standard_ND96amsr_A100_v4
1749596540.727204,342.59866607657256,Standard_ND96amsr_A100_v4
1749596540.977204,342.0254175544727,Standard_ND96amsr_A100_v4
1749596541.227204,341.45216903237286,Standard_ND96amsr_A100_v4
1749596541.477204,287.4986566398585,Standard_ND96amsr_A100_v4
1749596541.727204,287.4986566398585,Standard_ND96amsr_A100_v4
1749596541.977204,277.32576743190697,Standard_ND96amsr_A100_v4
1749596542.227204,276.96096144882586,Standard_ND96amsr_A100_v4
1749596542.477204,277.32576743190697,Standard_ND96amsr_A100_v4
1749596542.727204,278.92052293257575,Standard_ND96amsr_A100_v4
1749596542.977204,276.5961554657447,Standard_ND96amsr_A100_v4
1749596543.227204,279.0296495787605,Standard_ND96amsr_A100_v4
1749596543.477204,279.106619558863,Standard_ND96amsr_A100_v4
1749596543.727204,278.6555914664342,Standard_ND96amsr_A100_v4
1749596543.977204,276.72257821868465,Standard_ND96amsr_A100_v4
1749596544.227204,276.89633956053217,Standard_ND96amsr_A100_v4
1749596544.477204,276.89633956053217,Standard_ND96amsr_A100_v4
1749596544.727204,278.281533354108,Standard_ND96amsr_A100_v4
1749596544.977204,277.8466014959415,Standard_ND96amsr_A100_v4
1749596545.227204,277.8466014959415,Standard_ND96amsr_A100_v4
1749596545.477204,277.8466014959415,Standard_ND96amsr_A100_v4
1749596545.727204,277.8466014959415,Standard_ND96amsr_A100_v4
1749596545.977204,277.8466014959415,Standard_ND96amsr_A100_v4
1749596546.227204,277.31722596222306,Standard_ND96amsr_A100_v4
1749596546.477204,278.7249254351663,Standard_ND96amsr_A100_v4
1749596546.727204,278.7249254351663,Standard_ND96amsr_A100_v4
1749596546.977204,277.31722596222306,Standard_ND96amsr_A100_v4
1749596547.227204,277.18347228948096,Standard_ND96amsr_A100_v4
1749596547.477204,277.18347228948096,Standard_ND96amsr_A100_v4
1749596547.727204,277.0584628567333,Standard_ND96amsr_A100_v4
1749596547.977204,277.0584628567333,Standard_ND96amsr_A100_v4
1749596548.227204,277.5933444974962,Standard_ND96amsr_A100_v4
1749596548.477204,278.7555040221522,Standard_ND96amsr_A100_v4
1749596548.727204,278.7555040221522,Standard_ND96amsr_A100_v4
1749596548.977204,278.7555040221522,Standard_ND96amsr_A100_v4
1749596549.227204,278.7555040221522,Standard_ND96amsr_A100_v4
1749596549.477204,278.7555040221522,Standard_ND96amsr_A100_v4
1749596549.727204,278.77004239097215,Standard_ND96amsr_A100_v4
1749596549.977204,278.77004239097215,Standard_ND96amsr_A100_v4
1749596550.227204,278.9937412420189,Standard_ND96amsr_A100_v4
1749596550.477204,278.9937412420189,Standard_ND96amsr_A100_v4
1749596550.727204,278.77004239097215,Standard_ND96amsr_A100_v4
1749596550.977204,278.8392680940399,Standard_ND96amsr_A100_v4
1749596551.227204,278.8392680940399,Standard_ND96amsr_A100_v4
1749596551.477204,278.8392680940399,Standard_ND96amsr_A100_v4
1749596551.727204,278.8392680940399,Standard_ND96amsr_A100_v4
1749596551.977204,278.8392680940399,Standard_ND96amsr_A100_v4
1749596552.227204,278.3018440984325,Standard_ND96amsr_A100_v4
1749596552.477204,278.10758589065756,Standard_ND96amsr_A100_v4
1749596552.727204,278.10758589065756,Standard_ND96amsr_A100_v4
1749596552.977204,278.10758589065756,Standard_ND96amsr_A100_v4
1749596553.227204,278.3018440984325,Standard_ND96amsr_A100_v4
1749596553.477204,278.9244540520338,Standard_ND96amsr_A100_v4
1749596553.727204,279.3855580151277,Standard_ND96amsr_A100_v4
1749596553.977204,279.8466619782215,Standard_ND96amsr_A100_v4
1749596554.227204,851.5663219353507,Standard_ND96amsr_A100_v4
1749596554.477204,849.5153799833246,Standard_ND96amsr_A100_v4
1749596554.727204,838.1785373028815,Standard_ND96amsr_A100_v4
1749596554.977204,847.8978885406567,Standard_ND96amsr_A100_v4
1749596555.227204,838.1785373028815,Standard_ND96amsr_A100_v4
1749596555.477204,343.7459168744996,Standard_ND96amsr_A100_v4
1749596555.727204,343.7459168744996,Standard_ND96amsr_A100_v4
1749596555.977204,343.27414543733016,Standard_ND96amsr_A100_v4
1749596556.227204,280.29392185753034,Standard_ND96amsr_A100_v4
1749596556.477204,342.8023740001608,Standard_ND96amsr_A100_v4
1749596556.727204,346.5290275165289,Standard_ND96amsr_A100_v4
1749596556.977204,620.8495446654987,Standard_ND96amsr_A100_v4
1749596557.227204,350.7158743216585,Standard_ND96amsr_A100_v4
1749596557.477204,279.48637038898977,Standard_ND96amsr_A100_v4
1749596557.727204,279.28461596220757,Standard_ND96amsr_A100_v4
1749596557.977204,443.4983219416545,Standard_ND96amsr_A100_v4
1749596558.227204,278.90991686248634,Standard_ND96amsr_A100_v4
1749596558.477204,443.4983219416545,Standard_ND96amsr_A100_v4
1749596558.727204,858.1297646829421,Standard_ND96amsr_A100_v4
1749596558.977204,858.1297646829421,Standard_ND96amsr_A100_v4
1749596559.227204,858.1297646829421,Standard_ND96amsr_A100_v4
1749596559.477204,837.9615036917558,Standard_ND96amsr_A100_v4
1749596559.727204,341.29169191984334,Standard_ND96amsr_A100_v4
1749596559.977204,344.5796806064708,Standard_ND96amsr_A100_v4
1749596560.227204,341.29169191984334,Standard_ND96amsr_A100_v4
1749596560.477204,336.7011530077899,Standard_ND96amsr_A100_v4
1749596560.727204,337.6347749230942,Standard_ND96amsr_A100_v4
1749596560.977204,333.97785792634505,Standard_ND96amsr_A100_v4
1749596561.227204,274.45001220703125,Standard_ND96amsr_A100_v4
1749596561.477204,837.0890863654568,Standard_ND96amsr_A100_v4
1749596561.727204,340.4778616056533,Standard_ND96amsr_A100_v4
1749596561.977204,338.66069638824854,Standard_ND96amsr_A100_v4
1749596562.227204,278.022682784441,Standard_ND96amsr_A100_v4
1749596562.477204,336.9348565738542,Standard_ND96amsr_A100_v4
1749596562.727204,336.9348565738542,Standard_ND96amsr_A100_v4
1749596562.977204,338.66069638824854,Standard_ND96amsr_A100_v4
1749596563.227204,340.33625574957415,Standard_ND96amsr_A100_v4
1749596563.477204,340.46438177642153,Standard_ND96amsr_A100_v4
1749596563.727204,340.46438177642153,Standard_ND96amsr_A100_v4
1749596563.977204,293.43633282619817,Standard_ND96amsr_A100_v4
1749596564.227204,334.32796192821297,Standard_ND96amsr_A100_v4
1749596564.477204,293.43633282619817,Standard_ND96amsr_A100_v4
1749596564.727204,277.40796661300476,Standard_ND96amsr_A100_v4
1749596564.977204,341.9986516941982,Standard_ND96amsr_A100_v4
1749596565.227204,278.98188369408876,Standard_ND96amsr_A100_v4
1749596565.477204,278.98188369408876,Standard_ND96amsr_A100_v4
1749596565.727204,279.11897065087174,Standard_ND96amsr_A100_v4
1749596565.977204,278.8447967373057,Standard_ND96amsr_A100_v4
1749596566.227204,277.7986985351263,Standard_ND96amsr_A100_v4
1749596566.477204,276.36333498723525,Standard_ND96amsr_A100_v4
1749596566.727204,292.1454024292466,Standard_ND96amsr_A100_v4
1749596566.977204,277.4904854431908,Standard_ND96amsr_A100_v4
1749596567.227204,277.9695631754207,Standard_ND96amsr_A100_v4
1749596567.477204,277.9695631754207,Standard_ND96amsr_A100_v4
1749596567.727204,857.6561752366996,Standard_ND96amsr_A100_v4
1749596567.977204,857.6561752366996,Standard_ND96amsr_A100_v4
1749596568.227204,830.0118429024019,Standard_ND96amsr_A100_v4
1749596568.477204,830.0118429024019,Standard_ND96amsr_A100_v4
1749596568.727204,828.2476780552047,Standard_ND96amsr_A100_v4
1749596568.977204,828.2476780552047,Standard_ND96amsr_A100_v4
1749596569.227204,333.5721713293621,Standard_ND96amsr_A100_v4
1749596569.477204,336.9019700251408,Standard_ND96amsr_A100_v4
1749596569.727204,340.2317687209196,Standard_ND96amsr_A100_v4
1749596569.977204,340.2317687209196,Standard_ND96amsr_A100_v4
1749596570.227204,340.2317687209196,Standard_ND96amsr_A100_v4
1749596570.477204,341.23284025587293,Standard_ND96amsr_A100_v4
1749596570.727204,339.2010262994212,Standard_ND96amsr_A100_v4
1749596570.977204,337.1692123429694,Standard_ND96amsr_A100_v4
1749596571.227204,294.6904268669081,Standard_ND96amsr_A100_v4
1749596571.477204,277.60740576471653,Standard_ND96amsr_A100_v4
1749596571.727204,277.60740576471653,Standard_ND96amsr_A100_v4
1749596571.977204,313.9460956583095,Standard_ND96amsr_A100_v4
1749596572.227204,822.8614785878227,Standard_ND96amsr_A100_v4
1749596572.477204,858.5166335892168,Standard_ND96amsr_A100_v4
1749596572.727204,859.6197012308628,Standard_ND96amsr_A100_v4
1749596572.977204,832.0326727075969,Standard_ND96amsr_A100_v4
1749596573.227204,860.5973415440772,Standard_ND96amsr_A100_v4
1749596573.477204,868.317091195122,Standard_ND96amsr_A100_v4
1749596573.727204,832.4752344880051,Standard_ND96amsr_A100_v4
1749596573.977204,832.4752344880051,Standard_ND96amsr_A100_v4
1749596574.227204,864.2634014237112,Standard_ND96amsr_A100_v4
1749596574.477204,864.2634014237112,Standard_ND96amsr_A100_v4
1749596574.727204,823.4474206851278,Standard_ND96amsr_A100_v4
1749596574.977204,337.2728127673718,Standard_ND96amsr_A100_v4
1749596575.227204,334.5352431935562,Standard_ND96amsr_A100_v4
1749596575.477204,337.2728127673718,Standard_ND96amsr_A100_v4
1749596575.727204,334.5352431935562,Standard_ND96amsr_A100_v4
1749596575.977204,337.2728127673718,Standard_ND96amsr_A100_v4
1749596576.227204,725.5914614647368,Standard_ND96amsr_A100_v4
1749596576.477204,725.5914614647368,Standard_ND96amsr_A100_v4
