cell,time_s,measured_prefill_w,predicted_prefill_w,duty_null_prefill_w,measured_decode_w,predicted_decode_w,duty_null_decode_w
rate-2-repeat-2,69.33416676521301,421.89,379.41867222294513,460.67673664961904,124.43,161.82446834123925,148.82577270925321
rate-2-repeat-2,69.58516669273376,431.85,466.6301057071123,405.2657284963449,220.55,157.5636186201034,168.95384006211958
rate-2-repeat-2,69.83416676521301,419.19,490.9976670963691,460.67673664961904,87.08,177.08722106751722,182.4544611572806
rate-2-repeat-2,70.08416676521301,427.31,470.5485394737755,365.7551521138435,98.51,189.02220389309042,189.9674084166947
rate-2-repeat-2,70.33316659927368,421.89,430.12746045561937,444.08660883841424,91.9,180.97224950711433,140.9934397890476
rate-2-repeat-2,70.58316659927368,427.63,314.61136892353727,87.86,85.84,158.27345462827478,191.20175059765404
rate-2-repeat-2,70.83516669273376,422.22,87.86,87.86,241.66,168.05710434304757,94.1705096184788
rate-2-repeat-2,71.08416676521301,417.83,144.04227925734995,218.73745591252776,87.08,91.44991850255556,83.14
rate-2-repeat-2,71.33516669273376,425.2,336.1683541666745,460.67673664961904,238.96,83.14,83.14
rate-2-repeat-2,71.58216667175293,412.26,342.99098009995066,130.31916776944126,86.17,110.4003462298158,176.88485711468797
rate-2-repeat-2,71.83516669273376,431.85,115.10985218284074,87.86,85.57,166.31858713208968,121.4976105854156
rate-2-repeat-2,72.08516669273376,429.42,100.88416764660282,120.63278472653893,243.25,112.32902417348842,83.14
rate-2-repeat-2,72.33516669273376,430.67,270.72273234487653,460.67673664961904,242.26,83.14,83.14
rate-2-repeat-2,72.58516669273376,416.48,388.5993277746147,225.511789262472,89.2,102.99872976018567,149.29306653425488
rate-2-repeat-2,72.83416676521301,439.38,176.9145755275881,87.86,99.75,141.02634491823366,107.55312529723045
rate-2-repeat-2,73.08316659927368,414.64,87.86,87.86,239.55,101.67000357706168,83.14
rate-2-repeat-2,73.33516669273376,433.04,87.86,87.86,85.57,83.14,83.14
rate-2-repeat-2,73.58516669273376,429.14,87.86,87.86,243.25,83.14,83.14
rate-2-repeat-2,73.83616662025452,436.94,161.47494791402514,262.5751798149326,241.4,83.14,83.14
rate-2-repeat-2,74.08416676521301,418.86,282.14913708764396,254.93192356654833,245.62,100.3844812804004,140.76557593850822
rate-2-repeat-2,74.33516669273376,433.37,348.9070605921613,314.27508680900945,233.22,140.31227313015984,128.07852775234556
rate-2-repeat-2,74.58316659927368,416.48,294.48336349163657,212.71531864873282,246.48,137.64680212846434,153.0021516692704
rate-2-repeat-2,74.83616662025452,417.4,217.38494919552977,87.86,87.68,157.63071761586195,156.95641369354564
rate-2-repeat-2,75.08616662025452,427.63,223.14537164551166,407.1223030419592,237.77,138.32302296611329,83.14
rate-2-repeat-2,75.33516669273376,438.45,385.0328001710621,282.67991999657806,239.87,98.1839741974776,132.7227581810412
rate-2-repeat-2,75.58416676521301,424.92,229.1592902101134,87.86,243.5,148.25125340692148,176.71977811929014
rate-2-repeat-2,75.83516669273376,431.53,213.6010937761272,383.1357648021655,86.58,154.01624335949464,83.14
rate-2-repeat-2,76.08516669273376,435.48,445.142295637758,460.67673664961904,243.18,93.76099826133681,117.73755790240943
rate-2-repeat-2,76.33616662025452,416.75,398.0898804914679,248.5088852206194,238.04,141.13078047380395,191.20175059765404
rate-2-repeat-2,76.5881667137146,435.62,215.21704188056256,87.86,247.4,193.3131133122292,170.5468079886227
rate-2-repeat-2,76.83516669273376,430.34,146.730482034644,225.4974471901454,239.28,148.649640718095,83.14
rate-2-repeat-2,77.08616662025452,418.86,269.7861463176567,288.5718050967985,85.84,97.64147837815891,131.01498233392726
rate-2-repeat-2,77.33716678619385,435.48,274.5877498615321,87.86,244.69,142.12333596965343,160.12243295642645
rate-2-repeat-2,77.58616662025452,423.09,87.86,87.86,240.47,140.5977502339336,83.14
rate-2-repeat-2,77.83616662025452,414.38,87.86,87.86,85.57,83.14,83.14
rate-2-repeat-2,78.08716678619385,426.11,87.86,87.86,243.5,83.14,83.14
rate-2-repeat-2,78.33716678619385,440.89,171.543583739825,287.8946590582391,238.36,83.14,83.14
rate-2-repeat-2,78.58616662025452,420.7,326.6648502121155,323.8959146189746,249.18,94.80786051802897,120.77621154382436
rate-2-repeat-2,78.83616662025452,433.37,391.92077320855765,452.1311946332334,85.84,134.40533579603374,159.907665000861
rate-2-repeat-2,79.08616662025452,414.38,377.1346309977966,205.16262787559052,244.1,162.3696715263157,155.1913156912589
rate-2-repeat-2,79.33716678619385,422.97,201.67992793323145,87.86,87.36,157.274551507276,148.3395691263206
rate-2-repeat-2,79.58616662025452,428.55,87.86,87.86,240.47,132.402344781474,83.14
rate-2-repeat-2,79.83516669273376,420.7,87.86,87.86,246.81,83.14,83.14
rate-2-repeat-2,80.08616662025452,434.23,199.42331904831497,347.5043922740148,243.18,83.14,83.14
rate-2-repeat-2,80.33616662025452,424.01,408.3805802941364,435.2650470545546,242.91,92.5718323985076,113.34008964288282
rate-2-repeat-2,80.5881667137146,437.41,489.2127776291018,460.67673664961904,85.84,128.01395839752612,157.27169554863121
rate-2-repeat-2,80.8381667137146,433.04,488.96372821624186,460.67673664961904,248.59,171.17480397951724,191.20175059765404
rate-2-repeat-2,81.0881667137146,418.27,493.53438074978476,460.67673664961904,249.18,199.29023940119674,191.20175059765404
rate-2-repeat-2,81.33716678619385,425.79,490.5718311813319,460.67673664961904,86.49,197.02923600675,174.9139477752399
rate-2-repeat-2,81.59016680717468,422.49,480.40464501989675,460.67673664961904,248.59,182.993175611115,173.05816075858132
rate-2-repeat-2,81.83716678619385,418.27,379.0692052316787,200.66396054700522,87.08,182.96445279291066,191.20175059765404
rate-2-repeat-2,82.0881667137146,441.49,162.96054076411014,87.86,97.64,191.4975414312379,164.462764349888
rate-2-repeat-2,82.33716678619385,420.7,170.50198122922396,285.27535354400095,239.28,144.52126851532242,83.14
rate-2-repeat-2,82.58916664123535,413.94,383.4940527075946,460.67673664961904,86.17,94.37943816606894,120.22095556534377
rate-2-repeat-2,82.83716678619385,435.16,455.0027591238255,381.1682540674961,87.08,142.75427603406132,191.20175059765404
rate-2-repeat-2,83.08716678619385,430.01,299.5632482935123,143.91392020533783,242.26,197.5126401250733,191.20175059765404
rate-2-repeat-2,83.34116673469543,432.45,286.4173170516382,460.67673664961904,242.58,168.1242477594858,94.20123499546995
rate-2-repeat-2,83.61116671562195,431.53,353.5110717609393,142.3019541436478,86.26,118.09807297833385,173.41162014504135
rate-2-repeat-2,83.84116673469543,429.42,162.54589227922145,87.86,236.25,165.18031623712352,128.25266158597947
rate-2-repeat-2,84.09016680717468,431.68,87.86,87.86,245.29,117.20929037067285,83.14
rate-2-repeat-2,84.34116673469543,424.33,87.86,87.86,248.33,83.14,83.14
rate-2-repeat-2,84.58916664123535,413.45,87.86,87.86,87.95,83.14,83.14
rate-2-repeat-2,84.84016680717468,433.96,87.86,87.86,85.25,83.14,83.14
rate-2-repeat-2,85.09216666221619,415.29,87.86,87.86,244.69,83.14,83.14
rate-2-repeat-2,85.34016680717468,425.79,87.86,87.86,93.42,83.14,83.14
rate-2-repeat-2,85.59216666221619,424.01,87.86,87.86,248.59,83.14,83.14
rate-2-repeat-2,85.84016680717468,420.38,104.22908520321216,129.04961918270274,242.58,83.14,83.14
rate-2-repeat-2,86.09116673469543,424.6,276.39679950862114,460.67673664961904,241.4,83.14,83.14
rate-2-repeat-2,86.34116673469543,412.85,485.4629788415883,449.9111644737381,241.07,104.6991472303207,156.33799087151039
rate-2-repeat-2,86.59316682815552,424.16,384.03953796296514,191.82915151592255,232.03,171.24166433317458,191.20175059765404
rate-2-repeat-2,86.84016680717468,423.68,203.4189898658227,87.86,249.51,196.08012268775667,159.62567731004458
rate-2-repeat-2,87.0881667137146,430.93,87.86,87.86,85.57,140.2916007324076,83.14
rate-2-repeat-2,87.34116673469543,417.67,87.86,87.86,241.99,83.14,83.14
rate-2-repeat-2,87.58916664123535,416.05,87.86,87.86,86.49,83.14,83.14
rate-2-repeat-2,87.84016680717468,441.35,168.93328571176266,281.3305734869259,85.57,83.14,83.14
rate-2-repeat-2,88.09316682815552,413.78,380.95851001898313,460.67673664961904,241.07,84.46110544101572,87.70367539002838
rate-2-repeat-2,88.34116673469543,433.04,484.2424541651526,460.67673664961904,270.62,112.05392099099831,168.7274012331056
rate-2-repeat-2,88.59016680717468,417.67,488.1981765990904,460.67673664961904,244.37,174.90027456817037,176.1433688877479
rate-2-repeat-2,88.89616680145264,430.93,489.5676393428711,460.67673664961904,96.12,185.57861322666474,191.20175059765404
rate-2-repeat-2,89.12216663360596,426.27,354.68282178588237,112.02222569824352,238.36,203.7140464305478,191.20175059765404
rate-2-repeat-2,89.34216666221619,414.97,110.68461347532448,87.86,86.17,181.72796924383127,122.32433128162492
rate-2-repeat-2,89.59116673469543,440.11,87.86,87.86,98.83,112.6659362199446,83.14
rate-2-repeat-2,89.84016680717468,429.42,87.86,87.86,240.15,83.14,83.14
rate-2-repeat-2,90.09316682815552,434.83,168.81847897343016,281.04187034079297,250.7,83.14,83.14
rate-2-repeat-2,90.34216666221619,415.89,375.7893828223106,447.97895731224645,87.36,83.35319705170207,84.81046887514125
rate-2-repeat-2,90.59316682815552,434.83,308.7659888122478,87.86,238.04,115.94205915400593,190.96843647475464
rate-2-repeat-2,90.84116673469543,423.09,87.86,87.86,246.81,165.11426327322124,83.14
rate-2-repeat-2,91.09016680717468,424.48,87.86,87.86,85.25,83.14,83.14
rate-2-repeat-2,91.34316682815552,108.1,223.00658745760205,406.773512664673,238.04,83.14,83.14
rate-2-repeat-2,91.5971667766571,416.05,360.9491823161162,223.9763396794172,85.84,103.03259510557898,149.79067838616595
rate-2-repeat-2,91.84116673469543,411.51,390.0058765334187,460.67673664961904,85.57,157.75972082623267,164.7847550919051
rate-2-repeat-2,92.09416675567627,425.2,488.5208823810383,460.67673664961904,244.37,161.40634093893487,138.77214642942727
rate-2-repeat-2,92.34216666221619,426.44,378.67166728445187,200.17685248574614,244.37,157.23255953724635,191.20175059765404
rate-2-repeat-2,92.59116673469543,423.68,310.45510775918723,414.5428983165165,86.49,177.64700144651988,114.63233390720684
rate-2-repeat-2,92.84216666221619,429.42,448.4279448431476,426.1598014087442,238.69,127.20384752704254,152.45913361479006
rate-2-repeat-2,93.09216666221619,431.53,524.9619842017247,460.67673664961904,246.48,160.67665866007894,167.94764789706778
rate-2-repeat-2,93.34216666221619,427.63,480.1070757514197,460.67673664961904,246.48,178.49872562502404,191.20175059765404
rate-2-repeat-2,93.59216666221619,423.89,494.78728920801876,460.67673664961904,86.17,195.1682017824544,185.0387284024357
rate-2-repeat-2,93.84316682815552,435.48,425.8065908837646,325.36986782572075,244.69,183.8524549257921,166.4065405644838
rate-2-repeat-2,94.09116673469543,428.55,343.3027801638963,287.57772420118783,243.5,169.39255651170657,161.28391984547068
rate-2-repeat-2,94.34016680717468,431.4,359.69720925702245,315.39114490717606,86.17,159.89549759403826,141.3806407588941
rate-2-repeat-2,94.59316682815552,427.31,369.05417097651224,386.8295780956056,241.99,132.77899741445475,102.53475085210695
rate-2-repeat-2,94.84916663169861,442.21,403.4714465794108,360.552921169432,135.91,124.4018679898739,173.0760012556986
rate-2-repeat-2,95.09316682815552,426.44,430.4927102584598,460.67673664961904,245.29,174.86778485791456,162.79564240715567
rate-2-repeat-2,95.37016677856445,419.46,537.2447940342978,460.67673664961904,85.25,169.65455360828258,173.6367615074139
rate-2-repeat-2,95.59316682815552,436.35,486.1126393159232,460.67673664961904,215.46,172.02655081204745,153.7878216594811
rate-2-repeat-2,95.84316682815552,410.32,465.704612131066,415.26073138776434,242.26,168.2117489112593,191.20175059765404
rate-2-repeat-2,96.09516668319702,432.0,341.8504417149084,87.86,245.62,195.45046382386278,180.04529223628558
rate-2-repeat-2,96.34316682815552,424.16,87.86,87.86,86.76,158.7578350333759,83.14
rate-2-repeat-2,96.59116673469543,425.2,87.86,87.86,85.57,83.14,83.14
rate-2-repeat-2,96.84216666221619,427.04,87.86,87.86,243.5,83.14,83.14
rate-2-repeat-2,97.09316682815552,425.2,111.4015899558251,147.09783236496895,151.28,83.14,83.14
rate-2-repeat-2,97.34616661071777,426.44,288.56369757303077,460.67673664961904,246.81,83.14,83.14
rate-2-repeat-2,97.59316682815552,426.59,488.69173487245735,460.67673664961904,243.77,104.15896609437343,154.26389696194914
rate-2-repeat-2,97.84416675567627,441.16,487.0394600886211,460.67673664961904,85.84,164.17019802588317,174.97717546275834
rate-2-repeat-2,98.09316682815552,413.45,431.55201325169446,306.46283398731185,238.71,184.74123685613034,191.20175059765404
rate-2-repeat-2,98.34616661071777,415.73,424.779869597625,460.67673664961904,85.57,186.15420994380673,138.7954035081169
rate-2-repeat-2,98.59516668319702,424.92,347.0731806256851,127.08728927291887,244.12,152.50851580508993,177.82162420082165
rate-2-repeat-2,98.84416675567627,428.82,170.87119232919855,87.86,240.8,166.51926226671685,121.69319182187567
rate-2-repeat-2,99.09516668319702,426.11,150.90919301882977,236.0056017270407,247.4,112.21673706407645,83.14
rate-2-repeat-2,99.34416675567627,426.71,347.3089766291955,460.67673664961904,92.17,90.86786547628472,107.81230025831121
rate-2-repeat-2,99.59316682815552,424.16,493.32533186134316,460.67673664961904,85.57,134.14947377301536,191.20175059765404
rate-2-repeat-2,99.84416675567627,424.92,524.7251194193716,460.67673664961904,231.11,198.51053122891437,172.73814227214288
rate-2-repeat-2,100.09416675567627,427.63,454.6487785468517,389.18737625960523,241.4,181.6275778818626,191.20175059765404
rate-2-repeat-2,100.34616661071777,441.16,319.82904552159914,167.56588989770407,98.51,194.45943644729803,182.0630602012331
rate-2-repeat-2,100.63316679000854,426.11,306.44477787066694,460.67673664961904,106.36,157.268247007813,83.14
rate-2-repeat-2,100.84316682815552,425.35,352.8003499717696,135.52251523934387,249.51,110.28237259544979,175.37665541318017
rate-2-repeat-2,101.09316682815552,422.05,140.7323567091112,87.86,86.17,163.98993921970248,118.89127576630383
rate-2-repeat-2,101.34616661071777,425.79,238.13109275023032,434.3069752712428,245.88,110.17593794409522,83.14
rate-2-repeat-2,101.59416675567627,424.33,472.4405206824483,460.67673664961904,237.17,98.79054257634135,135.2724410609119
rate-2-repeat-2,101.84616661071777,442.21,501.4683632743401,460.67673664961904,202.8,146.59452271704077,163.65914696437773
rate-2-repeat-2,102.09316682815552,434.83,484.0287739943609,460.67673664961904,249.51,174.85380347267267,187.67420115166772
rate-2-repeat-2,102.34516668319702,421.89,482.98615384326763,460.67673664961904,246.48,188.21737490172177,173.00056681294524
rate-2-repeat-2,102.59416675567627,416.05,491.1350436019598,460.67673664961904,86.49,173.3825959199538,157.59480006534392
rate-2-repeat-2,102.84416675567627,440.89,486.82189715660405,460.67673664961904,224.18,170.58007593375117,191.20175059765404
rate-2-repeat-2,103.09416675567627,422.65,491.64964407020193,460.67673664961904,86.76,194.55921441969187,185.7345511512567
rate-2-repeat-2,103.34616661071777,434.1,485.93023068199767,460.67673664961904,164.54,188.37557980907835,178.0878403903635
rate-2-repeat-2,103.59516668319702,422.65,483.4296120590187,460.67673664961904,163.62,183.26752840454833,180.16070414144227
rate-2-repeat-2,103.84416675567627,445.84,492.7619983652428,460.67673664961904,85.57,186.9524008232293,188.03622832695228
rate-2-repeat-2,104.09316682815552,427.63,484.64670436326753,460.67673664961904,237.44,187.92172462975174,172.88727786553116
rate-2-repeat-2,104.34516668319702,418.16,489.93810941841275,460.67673664961904,88.27,174.19387653949727,161.03011430507468
rate-2-repeat-2,104.59616661071777,425.99,481.04724165634184,460.67673664961904,85.57,173.9155472700281,191.20175059765404
rate-2-repeat-2,104.84616661071777,422.49,488.0102188807059,460.67673664961904,241.66,199.2714603683511,191.20175059765404
rate-2-repeat-2,105.09516668319702,430.67,486.12175615774765,460.67673664961904,85.84,196.81753888376983,168.26210456554082
rate-2-repeat-2,105.3471667766571,429.74,489.9032763001702,460.67673664961904,244.1,179.0411489860661,191.20175059765404
rate-2-repeat-2,105.59516668319702,410.91,493.09441792998444,460.67673664961904,85.84,199.22093299119712,191.20175059765404
rate-2-repeat-2,105.8471667766571,430.49,487.979282066613,460.67673664961904,85.25,199.34629729671104,168.48288269474497
rate-2-repeat-2,106.09616661071777,425.79,491.77562409029906,460.67673664961904,247.4,175.70959194442307,179.9114151317865
rate-2-repeat-2,106.40416669845581,419.94,489.18365354035853,460.67673664961904,85.25,188.2375474004342,191.20175059765404
rate-2-repeat-2,106.5971667766571,435.89,488.38853357722235,460.67673664961904,248.59,188.91157132741233,148.4607445801082
rate-2-repeat-2,106.84516668319702,423.41,487.25767729887326,460.67673664961904,244.96,164.3348285208888,191.20175059765404
rate-2-repeat-2,107.09816670417786,432.72,488.84582912765194,460.67673664961904,241.4,201.4169575344037,187.02023895555675
rate-2-repeat-2,107.34516668319702,423.09,492.7149786412896,460.67673664961904,243.18,184.19413430168623,161.0986564865844
rate-2-repeat-2,107.59816670417786,436.22,455.39455142852097,387.50121563351456,157.28,173.41225540558142,191.20175059765404
rate-2-repeat-2,107.8471667766571,425.79,335.18801845265256,193.25726999181725,244.96,195.64830322361524,175.35350607743996
rate-2-repeat-2,108.09616661071777,429.14,319.50457340789234,460.67673664961904,85.84,158.5676613889037,83.14
rate-2-repeat-2,108.3471667766571,431.26,351.34897761128656,123.4452027051198,249.18,110.91663209003143,178.87729099808365
rate-2-repeat-2,108.5971667766571,442.67,120.31824053628557,87.86,91.58,171.99664475419152,136.21469246138403
rate-2-repeat-2,108.84816670417786,425.67,87.86,87.86,246.48,123.4087590545432,83.14
rate-2-repeat-2,109.09616661071777,416.65,87.86,87.86,87.95,83.14,83.14
rate-2-repeat-2,109.34816670417786,437.73,248.32135264651419,459.90271355955576,94.88,83.14,83.14
rate-2-repeat-2,109.5971667766571,421.3,369.7248431031235,175.08991148704428,246.48,107.16181703191818,163.9079586386146
rate-2-repeat-2,109.84616661071777,413.78,196.8722223114837,87.86,135.91,163.28393857765928,146.95495780698354
rate-2-repeat-2,110.09816670417786,429.57,87.86,87.86,231.11,131.23943497573674,83.14
rate-2-repeat-2,110.3471667766571,429.14,87.86,87.86,244.1,83.14,83.14
rate-2-repeat-2,110.59816670417786,434.23,87.86,87.86,235.33,83.14,83.14
rate-2-repeat-2,110.84616661071777,412.26,87.86,87.86,251.03,83.14,83.14
rate-2-repeat-2,111.0971667766571,427.46,142.22488279802587,214.1672708874135,85.84,83.14,83.14
rate-2-repeat-2,111.3471667766571,428.97,297.0441964280984,370.2647347477448,243.18,90.44561416136516,107.33610710727972
rate-2-repeat-2,111.60216665267944,428.97,321.0553415925284,185.37482079259655,90.39,122.46008677521523,152.56288711661375
rate-2-repeat-2,111.84916663169861,421.3,318.50304678396424,460.67673664961904,246.21,137.78517320502675,90.84327140359538
rate-2-repeat-2,112.10016679763794,440.3,484.5537842593331,460.67673664961904,89.79,120.184882987635,191.20175059765404
rate-2-repeat-2,112.34916663169861,426.11,494.4594324891923,460.67673664961904,247.99,196.61391583834228,191.20175059765404
rate-2-repeat-2,112.5971667766571,436.81,362.90666234572785,172.40852813355158,92.49,195.9760894896766,174.9032414775461
rate-2-repeat-2,113.14016675949097,435.75,87.86,87.86,86.17,131.2008721947528,83.14
rate-2-repeat-2,113.38916683197021,426.71,87.86,87.86,247.08,83.14,83.14
rate-2-repeat-2,113.63816666603088,424.01,87.86,87.86,244.44,83.14,83.14
rate-2-repeat-2,113.88816666603088,416.48,215.71567819240545,388.4501070746397,85.84,83.14,83.14
rate-2-repeat-2,114.13816666603088,419.67,448.1220663830979,460.67673664961904,85.57,98.18907088379865,132.79203749858289
rate-2-repeat-2,114.38916683197021,425.99,490.543460464085,377.8779460650056,242.26,143.6609112438199,160.8463728444418
rate-2-repeat-2,114.64016675949097,415.56,445.86396863953,388.22469107137823,227.53,173.44524204533593,191.20175059765404
rate-2-repeat-2,114.88816666603088,421.57,314.40654573098794,146.16727093465903,242.58,193.8738455766494,183.1416358952428
rate-2-repeat-2,115.13716673851013,431.68,229.0294528206311,223.2244432329682,99.43,174.90523558315596,137.7323872661321
rate-2-repeat-2,115.39016675949097,431.26,303.2402179409282,370.8896093898601,248.32,131.29888958051413,107.15498581874024
rate-2-repeat-2,115.64016675949097,427.91,276.464894790109,87.86,85.84,123.41924569706107,156.5455430251734
rate-2-repeat-2,115.88916683197021,423.68,212.5168511147528,380.4108622012261,249.51,138.36196178457678,83.14
rate-2-repeat-2,116.13916683197021,436.81,443.41568114573505,460.67673664961904,88.6,102.95503101252093,148.93670120913544
rate-2-repeat-2,116.38916683197021,429.3,488.6797965603762,460.67673664961904,243.52,157.99197772516237,169.42771358008378
rate-2-repeat-2,116.63716673851013,413.61,484.76296375779003,460.67673664961904,86.17,171.0177288123702,159.99554718742624
rate-2-repeat-2,116.88816666603088,442.55,489.45986674183996,460.67673664961904,95.53,167.7053781055955,173.01440769269425
rate-2-repeat-2,117.13816666603088,421.57,482.6903530063054,460.67673664961904,239.28,175.45749694924586,166.95479073763295
rate-2-repeat-2,117.38916683197021,428.11,490.871768500469,460.67673664961904,87.08,178.07876522909848,191.20175059765404
rate-2-repeat-2,117.64216661453247,420.53,487.9299966217528,460.67673664961904,100.02,196.28036089690391,191.20175059765404
rate-2-repeat-2,117.88916683197021,426.11,484.9938401606446,460.67673664961904,242.91,197.55753796667827,185.1253863914013
rate-2-repeat-2,118.38816666603088,427.91,361.5917031365261,163.46664191773831,86.49,182.16202651424447,167.27698887211528
rate-2-repeat-2,118.63916683197021,451.72,139.06266412887373,87.86,180.18,157.47276316500484,117.36108026894901
rate-2-repeat-2,118.88816666603088,423.41,147.34212486476935,227.0355380893709,248.91,109.02911568338519,83.14
rate-2-repeat-2,119.16616678237915,419.94,324.58798876795447,409.0157371821315,190.46,86.95859049336062,96.10404387399929
rate-2-repeat-2,119.39016675949097,427.04,343.4248678898244,87.86,90.07,121.86401027397324,180.96390814070426
rate-2-repeat-2,119.64016675949097,415.46,118.2006474435321,164.2063381393172,99.75,156.9549926342327,83.14
rate-2-repeat-2,119.88916683197021,423.41,304.2196160745307,460.67673664961904,240.47,83.86268910931811,85.89640612548877
rate-2-repeat-2,120.13816666603088,425.35,487.216904868974,460.67673664961904,86.17,116.79660318235238,191.20175059765404
rate-2-repeat-2,120.39116668701172,437.73,348.94090280168723,126.80590164460634,99.1,195.98206449372776,191.20175059765404
rate-2-repeat-2,120.64016675949097,430.34,114.49707346144395,87.86,241.4,176.96701026991002,107.57811430637163
rate-2-repeat-2,120.89016675949097,431.08,87.86,87.86,85.84,101.6646445480995,83.14
rate-2-repeat-2,121.13916683197021,427.31,87.86,87.86,246.48,83.14,83.14
rate-2-repeat-2,121.39016675949097,442.81,119.8850457957621,168.44479898297578,227.21,83.14,83.14
rate-2-repeat-2,121.63916683197021,415.56,308.5899415844187,460.59934723978705,247.46,83.14,83.14
rate-2-repeat-2,121.89016675949097,441.95,381.79555763430193,87.86,97.64,113.8898725845601,189.21417171171328
rate-2-repeat-2,122.14016675949097,425.79,202.7815854405195,355.9443372036991,243.18,169.3590810720398,102.75312855949329
rate-2-repeat-2,122.39016675949097,433.51,384.99600749859883,362.7316067930884,86.17,105.86987612567687,109.5196008033295
rate-2-repeat-2,122.63916683197021,431.68,359.1629040383807,312.9055245936103,244.71,131.09389314912545,177.5165059901771
rate-2-repeat-2,122.89016675949097,426.86,396.96183993538074,460.67673664961904,87.08,168.30971414238724,127.72213534173525
rate-2-repeat-2,123.14016675949097,430.22,486.2657059823097,460.67673664961904,241.99,136.2884968478221,147.32548229149126
rate-2-repeat-2,123.44316673278809,432.27,330.3068181817645,104.93610746693446,85.57,160.79209049048075,184.24219293728163
rate-2-repeat-2,123.64016675949097,447.95,98.42398476216671,87.86,98.51,160.32129438324466,83.98339827345652
rate-2-repeat-2,123.89016675949097,422.82,87.86,87.86,246.81,83.84407539448009,83.14
rate-2-repeat-2,124.13916683197021,420.53,87.86,87.86,85.57,83.14,83.14
rate-2-repeat-2,124.39116668701172,434.1,193.08479973528426,331.57452064921165,243.18,83.14,83.14
rate-2-repeat-2,124.64116668701172,427.04,408.74083383881253,460.67673664961904,245.62,88.04570332216574,99.06339139861612
rate-2-repeat-2,124.89016675949097,432.45,481.0646758885286,460.67673664961904,233.82,127.10990588652442,191.20175059765404
rate-2-repeat-2,125.14116668701172,422.82,528.1391944931288,396.3376275172575,241.99,201.28901029030214,191.20175059765404
rate-2-repeat-2,125.3931667804718,432.27,302.7639312736044,87.86,86.17,196.08363290891123,165.77278369096925
rate-2-repeat-2,125.6431667804718,427.46,87.86,87.86,246.48,150.19960005830094,83.14
rate-2-repeat-2,125.89216661453247,412.42,201.5888335744184,352.9467310152178,87.36,83.14,83.14
rate-2-repeat-2,126.14116668701172,430.22,425.9899322753909,460.67673664961904,85.57,102.96532549436891,149.04122029987371
rate-2-repeat-2,126.39416670799255,418.6,508.31837593378594,460.67673664961904,240.15,154.4678866591594,156.0524751880929
rate-2-repeat-2,126.6431667804718,426.86,456.83102563697315,386.28932386192656,86.17,169.536056766686,191.20175059765404
rate-2-repeat-2,126.8931667804718,432.92,327.16810497808467,87.86,206.43,199.70812846873048,191.20175059765404
rate-2-repeat-2,127.14216661453247,419.79,87.86,87.86,174.49,180.50532767551766,115.32854077900038
rate-2-repeat-2,127.39416670799255,431.53,94.30539176539911,104.07857477093603,87.08,107.38133907906695,83.14
rate-2-repeat-2,127.64016675949097,422.82,259.5629898529013,460.67673664961904,240.15,83.14,83.14
rate-2-repeat-2,127.8931667804718,432.59,487.4503984712121,460.67673664961904,85.84,100.88126286393417,142.01301262189577
rate-2-repeat-2,128.1451666355133,427.18,428.2818600651913,316.94345609444457,241.07,159.27627103596132,191.20175059765404
rate-2-repeat-2,128.3931667804718,432.59,242.7199309200435,121.58386959834385,94.61,181.69161210165208,135.46004083547274
rate-2-repeat-2,128.64416670799255,433.64,262.06048480900404,427.8802254896686,228.99,125.03734108969707,90.63613047246847
rate-2-repeat-2,128.89216661453247,430.67,343.9435992134169,87.86,86.17,116.33506351070494,176.53986621316852
rate-2-repeat-2,129.14416670799255,429.57,126.16851150531849,184.25591832845816,248.32,153.04729656800112,83.14
rate-2-repeat-2,129.39416670799255,417.24,293.7717995708403,400.83532422192707,88.6,87.97603920659003,98.4751545516892
rate-2-repeat-2,129.6451666355133,437.41,342.1154945757394,189.05294153981976,85.84,125.89253274856645,191.20175059765404
rate-2-repeat-2,129.8931667804718,425.2,320.93470404615556,460.67673664961904,243.18,175.83633821139674,120.4248183759966
rate-2-repeat-2,130.1431667804718,415.29,487.5634533000255,447.4774124912045,145.54,142.82225698721993,191.20175059765404
rate-2-repeat-2,130.3951666355133,424.48,337.4741793649547,87.86,99.75,192.70968583859852,177.24918075799553
rate-2-repeat-2,130.64416670799255,423.89,87.86,87.86,142.24,158.37208508267219,83.14
rate-2-repeat-2,130.89416670799255,423.57,151.111801470597,236.51509878173096,85.84,83.14,83.14
rate-2-repeat-2,131.14416670799255,435.89,347.6719305165759,460.67673664961904,211.24,90.31816035228627,106.14606707163269
rate-2-repeat-2,131.39216661453247,423.09,490.6992883898828,460.67673664961904,245.88,131.65865348525182,191.20175059765404
rate-2-repeat-2,131.64116668701172,422.65,482.3357236499163,460.67673664961904,85.57,190.3453806418686,171.0399061207268
rate-2-repeat-2,131.89416670799255,443.46,487.0924494366373,460.67673664961904,99.43,180.76690481839927,190.29280107298086
rate-2-repeat-2,132.14816665649414,437.59,490.205291367142,460.67673664961904,241.99,195.87493212271414,191.20175059765404
rate-2-repeat-2,132.3951666355133,430.93,485.62262195930333,460.67673664961904,244.69,184.00460559523083,138.16110076611648
rate-2-repeat-2,132.6431667804718,436.08,483.990586818526,460.67673664961904,248.32,152.8373158760386,179.54787759498376
