cell,time_s,measured_prefill_w,predicted_prefill_w,duty_null_prefill_w,measured_decode_w,predicted_decode_w,duty_null_decode_w
rate-2-repeat-2,247.5,428.62249999999995,425.7370026786972,422.86376210799756,202.655,174.01390739398394,151.34339765415814
rate-2-repeat-2,248.5,444.04249999999996,423.00853277336284,422.86376210799756,193.76250000000002,154.66257725918416,155.91488762177718
rate-2-repeat-2,249.5,437.73,420.72093549364723,422.86376210799756,206.35000000000002,155.83308805200176,127.31115806370505
rate-2-repeat-2,250.5,438.125,424.49236787852374,422.86376210799756,205.575,171.71309746705174,158.80589869180116
rate-2-repeat-2,251.5,434.935,420.4235643471111,422.86376210799756,163.69750000000002,137.75840734760035,127.12607795149754
rate-2-repeat-2,252.5,431.6225,425.0806672504991,422.86376210799756,191.065,161.1052033280776,150.68422111071703
rate-2-repeat-2,253.5,442.99,425.48372096941625,422.86376210799756,162.575,177.49798009901434,158.1564350465657
rate-2-repeat-2,254.5,439.7575,421.74359590814686,422.86376210799756,150.275,146.63375335388133,145.50856264135103
rate-2-repeat-2,255.5,435.11,424.095776338869,422.86376210799756,168.135,169.01167341787882,147.78223735336013
rate-2-repeat-2,256.5,436.13500000000005,424.1602802832346,422.86376210799756,205.195,165.72775379811674,146.68751422526879
rate-2-repeat-2,257.5,435.0,424.0551316994819,422.86376210799756,203.9425,165.1519450641944,140.767486549317
rate-2-repeat-2,258.5,438.4725,420.1762177536392,422.86376210799756,167.0125,133.78237758771692,134.8445289140215
rate-2-repeat-2,259.5,434.475,424.84077624951505,422.86376210799756,168.675,173.4430781891458,147.21729377198682
rate-2-repeat-2,260.5,434.0575,423.91820772188123,422.86376210799756,130.465,142.50582478535816,150.96467964449408
rate-2-repeat-2,261.5,439.6625,420.8695321833003,422.86376210799756,168.5025,170.22526587836887,140.29765199440072
rate-2-repeat-2,262.5,430.48499999999996,422.73131141687725,422.86376210799756,124.825,150.15007372777544,151.64453923383158
rate-2-repeat-2,263.5,437.6375,423.44899634301504,422.86376210799756,171.30249999999998,164.34402077266998,149.40760687706256
rate-2-repeat-2,264.5,437.1775,424.169945490581,422.86376210799756,182.0,159.53369114144468,128.46313314486338
rate-2-repeat-2,265.5,442.3125,424.4840920425879,422.86376210799756,194.95749999999998,153.38698914702655,149.12139626704112
rate-2-repeat-2,266.5,438.0425,419.268115681077,422.86376210799756,204.60000000000002,150.2057291503913,130.9516034128679
rate-2-repeat-2,267.5,433.2825,424.63784094062305,422.86376210799756,172.79,159.6496552423708,148.90005988762482
rate-2-repeat-2,268.5,433.4975,419.4765239338044,422.86376210799756,142.5075,143.9095139164259,130.5361414133601
rate-2-repeat-2,269.5,436.135,424.16494103340193,422.86376210799756,180.4075,149.11041113311856,130.23955514117233
rate-2-repeat-2,270.5,436.3675,419.5906777837427,422.86376210799756,167.6925,138.03808814748228,126.15663720708729
rate-2-repeat-2,271.5,431.2175,420.73341838245943,422.86376210799756,125.3375,133.9772093454824,140.185094793725
rate-2-repeat-2,272.5,433.25000000000006,422.96913286247207,422.86376210799756,203.9275,174.8157843369528,142.0263498152832
rate-2-repeat-2,273.5,445.09749999999997,422.41385160461647,422.86376210799756,175.52249999999998,144.19161733429593,151.53824499071038
rate-2-repeat-2,274.5,434.895,421.76597222836557,422.86376210799756,127.91,165.0042600683753,142.5585203936806
rate-2-repeat-2,275.5,439.86,422.279627183518,422.86376210799756,206.5,150.52016690917836,142.97730364499927
rate-2-repeat-2,276.5,438.73249999999996,424.26709070738497,422.86376210799756,160.6,165.76408828306126,152.33863046515074
rate-2-repeat-2,277.5,438.15,423.0472145092832,422.86376210799756,205.4475,143.07824858032453,122.64295930422864
rate-2-repeat-2,278.5,437.975,423.88768728460195,422.86376210799756,164.395,154.3570793808658,143.1164852046386
rate-2-repeat-2,279.5,437.1075,423.1445576528613,422.86376210799756,166.5,148.0656361179594,147.34227889993917
rate-2-repeat-2,280.5,428.09,423.988052714548,422.8637621079976,190.66666666666666,164.276175348672,133.72174370429298
rate-2-repeat-2,281.5,439.46999999999997,425.64054510055087,422.86376210799756,177.06199999999998,165.46150309260727,155.9284004217264
rate-2-repeat-2,282.5,428.16,423.39796665015524,422.86376210799756,129.7875,164.12580809655856,167.16956530329128
rate-2-repeat-2,283.5,434.3225,425.08522200168034,422.86376210799756,202.1375,184.30027365328985,159.80879959892724
rate-2-repeat-2,284.5,442.68999999999994,421.24236569061986,422.86376210799756,204.83249999999998,132.96583712762495,110.8866436536028
rate-2-repeat-2,285.5,442.38,420.50233100990783,422.86376210799756,166.6325,132.49567069304135,140.87096601364124
rate-2-repeat-2,286.5,441.03,423.0171036861982,422.86376210799756,166.04250000000002,187.86911805794543,162.96084521615361
rate-2-repeat-2,287.5,436.58000000000004,422.0656385501465,422.86376210799756,163.91500000000002,137.41828944233794,115.11585046991337
rate-2-repeat-2,288.5,435.53000000000003,421.04036753174296,422.86376210799756,209.8175,153.09342030831675,129.5545900006025
rate-2-repeat-2,289.5,443.815,424.1508194327994,422.86376210799756,189.1625,169.87315006102102,169.31976442099253
rate-2-repeat-2,290.5,434.75,421.9673126278306,422.86376210799756,172.1325,152.08563047728123,136.89467565187968
rate-2-repeat-2,291.5,441.395,423.5721687403902,422.86376210799756,167.84500000000003,178.21378880538006,146.24068605144373
rate-2-repeat-2,292.5,436.5925,423.6642364949334,422.86376210799756,141.695,146.1941805972,147.8701233364527
rate-2-repeat-2,293.5,442.69,421.25632473356546,422.86376210799756,204.8325,144.89232847167375,131.5758720158863
rate-2-repeat-2,294.5,440.26000000000005,425.55587389810114,422.86376210799756,170.77,167.32648177548896,146.87936416685096
rate-2-repeat-2,295.5,432.43499999999995,425.1547812477114,422.86376210799756,166.55249999999998,148.27343510428864,130.86068685872888
rate-2-repeat-2,296.5,438.60999999999996,419.89758106082974,422.86376210799756,169.305,134.27133202002074,133.0408227807791
rate-2-repeat-2,297.5,445.1325,424.22036477198264,422.86376210799756,168.215,153.7985957359824,136.97939203297747
rate-2-repeat-2,298.5,436.10249999999996,419.5130106915447,422.86376210799756,166.33750000000003,131.38449456338648,126.67389370339717
rate-2-repeat-2,299.5,437.8275,423.242588362691,422.86376210799756,192.9375,143.34092614461733,132.94183732620849
rate-2-repeat-2,300.5,438.735,420.14314606056865,422.86376210799756,241.23000000000002,150.30786500976495,137.60259569900535
rate-2-repeat-2,301.5,441.2575,424.69542188377346,422.86376210799756,207.09,170.0066333263814,148.48157442265696
rate-2-repeat-2,302.5,436.87499999999994,425.82783976842444,422.86376210799756,203.42,163.10662723643964,157.81724350967914
rate-2-repeat-2,303.5,434.2425,423.0839112522405,422.86376210799756,201.89499999999998,172.80610150541477,148.4120571571606
rate-2-repeat-2,304.5,434.3525,424.3327121962228,422.86376210799756,165.88,148.00528784245338,147.60667243515786
rate-2-repeat-2,305.5,436.89250000000004,421.56340001810156,422.86376210799756,130.6275,166.40687459584956,133.16123523499544
rate-2-repeat-2,306.5,435.31000000000006,422.01513325940675,422.86376210799756,208.0125,136.39435556151156,145.37400741722223
rate-2-repeat-2,307.5,440.89250000000004,426.5600399689432,422.86376210799756,143.215,200.80742333685725,181.27454013221205
rate-2-repeat-2,308.5,438.30999999999995,421.17684739260113,422.86376210799756,205.0775,146.532477515315,114.53462535724736
rate-2-repeat-2,309.5,436.03249999999997,423.41637197407607,422.86376210799756,208.45999999999998,155.36491159039787,159.98822081647063
rate-2-repeat-2,310.5,439.4625,421.59674037613496,422.86376210799756,175.74,161.3550171920732,138.77259344834022
rate-2-repeat-2,311.5,433.64750000000004,424.956702242974,422.86376210799756,125.4725,178.07747507126993,158.58028961704704
rate-2-repeat-2,312.5,440.42,424.5368775699801,422.86376210799756,183.305,171.48115370591069,155.601100116548
rate-2-repeat-2,313.5,440.055,421.0128164180328,422.86376210799756,199.505,149.23126804142947,150.51847508628242
rate-2-repeat-2,314.5,443.4225,424.9294806101775,422.86376210799756,213.66750000000002,171.0175217206718,136.87080273923314
rate-2-repeat-2,315.5,435.1625,424.280731837488,422.86376210799756,127.45,174.3760763756706,155.06617918824745
rate-2-repeat-2,316.5,439.115,422.1584748698015,422.86376210799756,209.27,131.09448241963605,140.88296007957194
rate-2-repeat-2,317.5,441.7175,424.42406079167614,422.86376210799756,165.0525,174.19590994937184,151.8729377471407
rate-2-repeat-2,318.5,438.12500000000006,423.8113076234381,422.86376210799756,101.00750000000001,172.21671274892864,150.81750180868326
rate-2-repeat-2,319.5,433.58,425.66227891519276,422.86376210799756,163.195,186.52051864361871,159.74969932991888
rate-2-repeat-2,320.5,440.1875,421.6409477249331,422.86376210799756,162.65,147.5198157356317,157.56754699655744
rate-2-repeat-2,321.5,438.1625,423.806499664949,422.86376210799756,164.81750000000002,178.39216024747245,158.51107180254627
rate-2-repeat-2,322.5,441.11,424.6679170482624,422.86376210799756,168.5325,151.93168949109702,120.03120105442787
rate-2-repeat-2,323.5,431.31,421.4552192885805,422.86376210799756,151.25,137.64488234015107,149.13178145452235
rate-2-repeat-2,324.5,441.39250000000004,423.4307682194422,422.86376210799756,181.18,166.05334211847565,130.76133913490096
rate-2-repeat-2,325.5,439.6625,422.46395125873806,422.86376210799756,204.46750000000003,159.63282293987876,161.0349579040317
rate-2-repeat-2,326.5,439.59749999999997,422.10703683726797,422.86376210799756,199.86999999999998,152.73183806750308,126.3715969119018
rate-2-repeat-2,327.5,436.595,422.5846296656049,422.86376210799756,205.525,157.16525390634115,147.63539629148804
rate-2-repeat-2,328.5,442.03249999999997,421.7549511886973,422.86376210799756,242.29250000000002,156.5471929136187,153.89914222882547
rate-2-repeat-2,329.5,431.54,424.63279128378673,422.86376210799756,160.69750000000002,155.598854087708,135.73024147870206
rate-2-repeat-2,330.5,440.8775,420.18662837446067,422.86376210799756,200.71,144.96366816612127,141.65485481174403
rate-2-repeat-2,331.5,434.91999999999996,425.07535544473996,422.86376210799756,165.055,168.14384413699705,147.55501268978063
rate-2-repeat-2,332.5,442.2325,421.30540315499894,422.86376210799756,196.6975,159.40478994715977,142.95729402724794
rate-2-repeat-2,333.5,440.7275,424.26188491370783,422.86376210799756,151.85750000000002,147.40384658014196,140.25607712267177
rate-2-repeat-2,334.5,434.02500000000003,422.5648082567908,422.86376210799756,204.765,172.80024015116868,138.61747438935492
rate-2-repeat-2,335.5,437.055,423.1686483813197,422.86376210799756,193.71,141.4633581570565,140.96424457127426
rate-2-repeat-2,336.5,445.99,423.8856449921259,422.86376210799756,134.98499999999999,151.27204150600426,142.72037944247313
rate-2-repeat-2,337.5,434.75,422.0749226165242,422.86376210799756,196.09,161.2861771016713,132.83187047480058
rate-2-repeat-2,338.5,441.33750000000003,420.48684068398023,422.86376210799756,167.01,130.95581832161156,135.774576591139
rate-2-repeat-2,339.5,436.6775,423.50919980616305,422.86376210799756,142.385,156.50931531049002,128.4374135651993
rate-2-repeat-2,340.5,436.3025,420.4407249044822,422.86376210799756,168.365,129.337554968497,123.34183403632998
rate-2-repeat-2,341.5,433.8725,422.22600494849496,422.86376210799756,204.4525,157.5653387629998,152.61976217884157
rate-2-repeat-2,342.5,438.6775,423.58825849561725,422.86376210799756,167.54000000000002,161.61533919355657,153.76927455367635
rate-2-repeat-2,343.5,439.59749999999997,421.12898724199863,422.86376210799756,167.14749999999998,143.32228827038605,125.43682947696037
rate-2-repeat-2,344.5,435.8225,421.7781185885254,422.86376210799756,168.2175,161.3416134350851,153.99880869796667
rate-2-repeat-2,345.5,437.4175,424.88413185461263,422.86376210799756,191.41,161.13419178735273,128.92251750079075
rate-2-repeat-2,346.5,429.92,422.4864550741039,422.86376210799756,195.88,160.36654861183322,163.1693055192119
rate-2-repeat-2,347.5,435.3875,422.66419520725725,422.86376210799756,207.5525,157.8299050263886,142.4610357722638
rate-2-repeat-2,348.5,437.03,422.7351740389851,422.8637621079976,151.74333333333334,168.55347438123388,137.91374812790858
rate-2-repeat-2,349.5,438.7725,425.3329389656456,422.86376210799756,139.585,172.1968243813041,157.49614394936447
rate-2-repeat-2,350.5,440.355,419.7192127877245,422.86376210799756,203.055,149.01065676281533,146.55169733143555
rate-2-repeat-2,351.5,446.15000000000003,423.82377035453766,422.86376210799756,191.04749999999999,173.249604200769,144.35762091273583
rate-2-repeat-2,352.5,445.47499999999997,421.69883264428603,422.86376210799756,241.6925,126.56860373243144,132.03933517890906
rate-2-repeat-2,353.5,433.7325,424.7254570938824,422.86376210799756,166.85250000000002,176.77226710188955,165.2217128255143
rate-2-repeat-2,354.5,435.0,424.09770904193823,422.86376210799756,162.945,172.01337454411782,120.82560106635913
rate-2-repeat-2,355.5,444.03999999999996,423.15869438506707,422.86376210799756,197.2975,174.98282343456492,158.19753962589812
rate-2-repeat-2,356.5,438.585,423.2309173477551,422.86376210799756,211.3275,147.08317251826753,141.1789882566249
rate-2-repeat-2,357.5,439.08000000000004,424.77815838715935,422.86376210799756,204.82999999999998,166.3729551159959,145.7087567065111
rate-2-repeat-2,358.5,433.49333333333334,425.86227839700626,422.8637621079976,140.0,161.02785265071205,156.98242557711347
rate-2-repeat-2,359.5,442.11,422.8419743666329,422.86376210799756,185.91400000000002,154.40200135136627,158.99098274712395
rate-2-repeat-2,360.5,440.4325,418.69023601455535,422.86376210799756,178.37750000000003,125.35034361875591,145.62135866521228
rate-2-repeat-2,361.5,439.8775,424.06796527762754,422.86376210799756,127.76,160.39596188829688,134.49745594901967
rate-2-repeat-2,362.5,432.8925,425.30192046423053,422.86376210799756,133.77999999999997,164.52298738243573,163.79851894625162
rate-2-repeat-2,363.5,436.96,419.85776573470287,422.86376210799756,164.29500000000002,150.90836996367386,131.5672420080056
rate-2-repeat-2,364.5,438.62,425.30999244842894,422.86376210799756,126.92750000000001,167.87471364289388,156.17382334428055
rate-2-repeat-2,365.5,433.4175,420.32027305389175,422.86376210799756,208.975,184.80236508059102,159.04109094218137
rate-2-repeat-2,366.5,436.525,421.9350193639972,422.86376210799756,151.575,147.96622906864266,123.83833347422252
rate-2-repeat-2,367.5,433.56500000000005,418.43471657127253,422.86376210799756,169.6525,125.18916892750384,127.42997100384282
rate-2-repeat-2,368.5,436.28499999999997,424.91007956596087,422.86376210799756,165.97750000000002,167.28444387292782,141.51511359603697
rate-2-repeat-2,369.5,435.9075,422.5716061617259,422.86376210799756,129.2625,143.51163809498507,154.26534095727723
rate-2-repeat-2,370.5,443.65,423.432350648659,422.86376210799756,204.6975,161.93843509714821,103.88443966511001
rate-2-repeat-2,371.5,440.33750000000003,425.9025711544482,422.86376210799756,209.73000000000002,154.870806464902,141.6246064516732
rate-2-repeat-2,372.5,432.365,418.8683545790037,422.86376210799756,129.0325,148.89850140046715,138.8848030035353
rate-2-repeat-2,373.5,435.905,423.51638065338614,422.86376210799756,196.22500000000002,155.8083799084801,147.57364435133397
rate-2-repeat-2,374.5,357.9175,424.73266787815885,422.86376210799756,202.425,183.09711990587232,167.09605904947176
rate-2-repeat-2,375.5,104.11,423.62318289512973,422.86376210799756,124.8925,147.7944851545074,139.52930933790302
rate-2-repeat-2,376.5,100.2325,422.3286799682032,422.86376210799756,85.2,162.95552730928074,129.0449408684024
rate-2-repeat-2,377.5,99.2,417.36909562499153,422.86376210799756,84.65,124.16378514069052,202.3717239129095
