cell,time_s,measured_prefill_w,predicted_prefill_w,duty_null_prefill_w,measured_decode_w,predicted_decode_w,duty_null_decode_w
rate-2-repeat-2,67.33216667175293,425.2,429.1236580380864,422.86376210799756,85.57,189.1531976434745,135.6715635945289
rate-2-repeat-2,67.58116674423218,431.53,415.7280304217116,422.86376210799756,228.13,167.41997868781948,193.78310424246337
rate-2-repeat-2,67.83316659927368,428.55,431.96210658331114,422.86376210799756,238.04,179.010941781289,83.14
rate-2-repeat-2,68.08416676521301,430.01,422.5515596743991,422.86376210799756,99.53,108.19023435630052,153.06153357532767
rate-2-repeat-2,68.33316659927368,420.11,421.81726824819873,422.86376210799756,247.99,166.47550661610904,144.94762319352196
rate-2-repeat-2,68.58316659927368,425.2,425.4357691763579,422.86376210799756,243.18,136.92653831222958,83.14
rate-2-repeat-2,68.83216667175293,427.91,412.620971998475,422.86376210799756,174.76,106.0322381329704,147.81986761873907
rate-2-repeat-2,69.08216667175293,434.83,428.8497025664296,422.86376210799756,85.84,177.35980426290308,190.17048126426263
rate-2-repeat-2,69.33416676521301,421.89,423.11792367981315,422.86376210799756,124.43,181.5505326927313,96.27814211725496
rate-2-repeat-2,69.58516669273376,431.85,420.38060238058756,422.86376210799756,220.55,136.8408161531318,205.73082338222713
rate-2-repeat-2,69.83416676521301,419.19,427.12714613455194,422.86376210799756,87.08,211.44130639858446,142.20806640535872
rate-2-repeat-2,70.08416676521301,427.31,428.78621512174556,422.86376210799756,98.51,172.1223924553446,190.36894351564936
rate-2-repeat-2,70.33316659927368,421.89,420.23519598360815,422.86376210799756,91.9,175.80748930512613,83.14
rate-2-repeat-2,70.58316659927368,427.63,424.77689437381326,422.86376210799756,85.84,121.17092504317533,192.9320350369968
rate-2-repeat-2,70.83516669273376,422.22,428.4256912832799,422.86376210799756,241.66,180.006086886099,86.47405514933159
rate-2-repeat-2,71.08416676521301,417.83,415.1859604868297,422.86376210799756,87.08,107.36762150827356,142.82177619195937
rate-2-repeat-2,71.33516669273376,425.2,431.79994308400893,422.86376210799756,238.96,158.01331936761812,145.7646882032618
rate-2-repeat-2,71.58216667175293,412.26,422.8396284533556,422.86376210799756,86.17,165.8404894183888,163.21990520750086
rate-2-repeat-2,71.83516669273376,431.85,422.89869367228107,422.86376210799756,85.57,166.14371399882927,118.48480501846963
rate-2-repeat-2,72.08516669273376,429.42,424.2429794027501,422.86376210799756,243.25,123.78790419765248,110.5969221610124
rate-2-repeat-2,72.33516669273376,430.67,423.5954670972967,422.86376210799756,242.26,149.2914267649463,205.73082338222713
rate-2-repeat-2,72.58516669273376,416.48,422.9120460874465,422.86376210799756,89.2,197.46169727929873,101.91403521966751
rate-2-repeat-2,72.83416676521301,439.38,420.9415883748265,422.86376210799756,99.75,133.8533577095235,180.89393150964497
rate-2-repeat-2,73.08316659927368,414.64,429.7286562514222,422.86376210799756,239.55,196.18882323641338,161.1072985950886
rate-2-repeat-2,73.33516669273376,433.04,417.2440270012959,422.86376210799756,85.57,151.03030152428124,83.14
rate-2-repeat-2,73.58516669273376,429.14,419.7734249753866,422.86376210799756,243.25,115.23356404539545,174.9783934296594
rate-2-repeat-2,73.83616662025452,436.94,422.5980792987453,422.86376210799756,241.4,186.71810518323247,146.82436396718276
rate-2-repeat-2,74.08416676521301,418.86,424.8710102741383,422.86376210799756,245.62,179.0898420124713,198.71687439204374
rate-2-repeat-2,74.33516669273376,433.37,430.23183153282247,422.86376210799756,233.22,195.89818666196726,117.16273687695569
rate-2-repeat-2,74.58316659927368,416.48,416.02283350857215,422.86376210799756,246.48,135.31464594831098,146.4108610568843
rate-2-repeat-2,74.83616662025452,417.4,428.0810963301757,422.86376210799756,87.68,159.8947933207872,142.40774696888536
rate-2-repeat-2,75.08616662025452,427.63,424.74800256759437,422.86376210799756,237.77,139.32568469781128,95.51551136522475
rate-2-repeat-2,75.33516669273376,438.45,418.9240211888422,422.86376210799756,239.87,136.2126386831361,205.73082338222713
rate-2-repeat-2,75.58416676521301,424.92,428.40076205656123,422.86376210799756,243.5,206.79556419945249,130.2894100642741
rate-2-repeat-2,75.83516669273376,431.53,427.3804409021002,422.86376210799756,86.58,158.5628913503984,179.95290118233214
rate-2-repeat-2,76.08516669273376,435.48,421.6112241069313,422.86376210799756,243.18,166.8859085038747,83.14
rate-2-repeat-2,76.33616662025452,416.75,426.37229703034484,422.86376210799756,238.04,121.82642790380525,194.35986303163367
rate-2-repeat-2,76.5881667137146,435.62,428.0880845474705,422.86376210799756,247.4,203.52644066226685,149.33663267686342
rate-2-repeat-2,76.83516669273376,430.34,413.63379540755096,422.86376210799756,239.28,160.0771222969739,137.27872811653023
rate-2-repeat-2,77.08616662025452,418.86,426.00904324929485,422.86376210799756,85.84,164.56693197873625,179.78665742606321
rate-2-repeat-2,77.33716678619385,435.48,425.84164479887096,422.86376210799756,244.69,169.520335681951,88.05062108800072
rate-2-repeat-2,77.58616662025452,423.09,420.1478771241141,422.86376210799756,240.47,129.74428661048702,205.73082338222713
rate-2-repeat-2,77.83616662025452,414.38,427.8638055528721,422.86376210799756,85.57,198.0952969036874,105.56735632197626
rate-2-repeat-2,78.08716678619385,426.11,422.28422780701334,422.86376210799756,243.5,129.3982352680806,159.27168338817856
rate-2-repeat-2,78.33716678619385,440.89,423.85772433799053,422.86376210799756,238.36,168.38535630128945,134.0752470766358
rate-2-repeat-2,78.58616662025452,420.7,421.2910055000251,422.86376210799756,249.18,136.41248380885096,107.15075466435704
rate-2-repeat-2,78.83616662025452,433.37,428.3947773606,422.86376210799756,85.84,146.34502749032384,205.73082338222713
rate-2-repeat-2,79.08616662025452,414.38,419.830948827041,422.86376210799756,244.1,191.43476268715827,86.80086077590606
rate-2-repeat-2,79.33716678619385,422.97,415.92537561734645,422.86376210799756,87.36,91.74820209025721,97.36988413805207
rate-2-repeat-2,79.58616662025452,428.55,420.22045298551,422.86376210799756,240.47,137.46705172680598,205.73082338222713
rate-2-repeat-2,79.83516669273376,420.7,426.0440001990474,422.86376210799756,246.81,200.83122431385124,109.1701147757192
rate-2-repeat-2,80.08616662025452,434.23,416.43704989511696,422.86376210799756,243.18,132.80643979967815,158.3294914219506
rate-2-repeat-2,80.33616662025452,424.01,420.11741649453484,422.86376210799756,242.91,162.76503244991207,119.59701351278508
rate-2-repeat-2,80.5881667137146,437.41,425.6297180476556,422.86376210799756,85.84,125.8922333900136,112.9534743615718
rate-2-repeat-2,80.8381667137146,433.04,430.51063982288775,422.86376210799756,248.59,143.4308663314676,179.76359312774787
rate-2-repeat-2,81.0881667137146,418.27,419.38319107584573,422.86376210799756,249.18,186.23244384121114,137.46502780275813
rate-2-repeat-2,81.33716678619385,425.79,430.31935497619764,422.86376210799756,86.49,172.35472903696882,205.73082338222713
rate-2-repeat-2,81.59016680717468,422.49,417.8655949634175,422.86376210799756,248.59,189.59240615747598,83.34553740830538
rate-2-repeat-2,81.83716678619385,418.27,415.4485233774807,422.86376210799756,87.08,123.78936490912852,201.01851649407004
rate-2-repeat-2,82.0881667137146,441.49,432.0173968272776,422.86376210799756,97.64,207.89519841405007,141.7467313925515
rate-2-repeat-2,82.33716678619385,420.7,416.3666425894564,422.86376210799756,239.28,134.569072376026,83.14
rate-2-repeat-2,82.58916664123535,413.94,426.3027737649902,422.86376210799756,86.17,123.435504401367,200.28534129258128
rate-2-repeat-2,82.83716678619385,435.16,426.73195464428295,422.86376210799756,87.08,193.69183662334456,105.48470556518105
rate-2-repeat-2,83.08716678619385,430.01,419.7596544675929,422.86376210799756,242.26,144.9285643758686,205.73082338222713
rate-2-repeat-2,83.34116673469543,432.45,428.645346187643,422.86376210799756,242.58,217.37658630371908,161.37233751068354
rate-2-repeat-2,83.61116671562195,431.53,428.9030292934756,422.86376210799756,86.26,189.98270318315878,194.5160344134872
rate-2-repeat-2,83.84116673469543,429.42,420.4249126769164,422.86376210799756,236.25,179.24595478941296,83.14
rate-2-repeat-2,84.09016680717468,431.68,422.06178259467595,422.86376210799756,245.29,121.98671941201668,196.0085888810261
rate-2-repeat-2,84.34116673469543,424.33,429.76467529579935,422.86376210799756,248.33,192.26804304484546,111.30409350188432
rate-2-repeat-2,84.58916664123535,413.45,414.97716437724176,422.86376210799756,87.95,128.16893077438272,139.9466278409278
rate-2-repeat-2,84.84016680717468,433.96,424.8437253094067,422.86376210799756,85.25,172.0050194864591,195.53096432016207
rate-2-repeat-2,85.09216666221619,415.29,427.2135214867774,422.86376210799756,244.69,181.35245073386182,83.14
rate-2-repeat-2,85.34016680717468,425.79,412.42106513693,422.86376210799756,93.42,101.13891903475462,132.89644553174878
rate-2-repeat-2,85.59216666221619,424.01,425.3716518837933,422.86376210799756,248.59,152.36590309023202,154.18248786241912
rate-2-repeat-2,85.84016680717468,420.38,426.04830857856274,422.86376210799756,242.58,145.77598931546916,85.29072769175608
rate-2-repeat-2,86.09116673469543,424.6,422.38699083233763,422.86376210799756,241.4,127.78372239767128,205.73082338222713
rate-2-repeat-2,86.34116673469543,412.85,426.29954750122226,422.86376210799756,241.07,203.07966384082243,120.14986620667506
rate-2-repeat-2,86.59316682815552,424.16,428.2319085934604,422.86376210799756,232.03,157.50049793748423,205.73082338222713
rate-2-repeat-2,86.84016680717468,423.68,421.0475871022015,422.86376210799756,249.51,217.86313463126106,162.76362690590167
rate-2-repeat-2,87.0881667137146,430.93,429.38555320818483,422.86376210799756,85.57,183.03610437199427,170.2449484654557
rate-2-repeat-2,87.34116673469543,417.67,419.344696090927,422.86376210799756,241.99,158.3476222321322,83.14
rate-2-repeat-2,87.58916664123535,416.05,416.64139667557157,422.86376210799756,86.49,98.65415577531164,125.52745637674357
rate-2-repeat-2,87.84016680717468,441.35,427.5390458050458,422.86376210799756,85.57,162.11799516391847,205.73082338222713
rate-2-repeat-2,88.09316682815552,413.78,418.9720667030043,422.86376210799756,241.07,192.8513672664252,87.86557531961293
rate-2-repeat-2,88.34116673469543,433.04,421.46610941526455,422.86376210799756,270.62,125.56729174319608,193.92243096077132
rate-2-repeat-2,88.59016680717468,417.67,429.4165381918561,422.86376210799756,244.37,206.73211188071116,157.58218059195372
rate-2-repeat-2,88.89616680145264,430.93,416.0923679177511,422.86376210799756,96.12,169.43288822581695,142.8284378575116
rate-2-repeat-2,89.12216663360596,426.27,429.36185790587535,422.86376210799756,238.36,171.89761406177183,187.46128175807286
rate-2-repeat-2,89.34216666221619,414.97,423.7248150661777,422.86376210799756,86.17,176.06343730125297,90.05398207370006
rate-2-repeat-2,89.59116673469543,440.11,418.0666014726572,422.86376210799756,98.83,131.39762476216248,205.73082338222713
rate-2-repeat-2,89.84016680717468,429.42,428.52367399841063,422.86376210799756,240.15,204.99455648273587,122.47862470805472
rate-2-repeat-2,90.09316682815552,434.83,419.7542244869542,422.86376210799756,250.7,143.48683277328269,156.55682458398894
rate-2-repeat-2,90.34216666221619,415.89,421.3955191573254,422.86376210799756,87.36,180.46349154065948,176.61969135316008
rate-2-repeat-2,90.59316682815552,434.83,424.99860776571745,422.86376210799756,238.04,164.87571870792772,83.14
rate-2-repeat-2,90.84116673469543,423.09,411.73052913783556,422.86376210799756,246.81,106.67644037222868,148.81727473621416
rate-2-repeat-2,91.09016680717468,424.48,427.4980773950339,422.86376210799756,85.25,181.56071731243878,201.05597002458367
rate-2-repeat-2,91.34316682815552,108.1,425.1743455202718,422.86376210799756,238.04,218.39665501569738,172.9574167509786
rate-2-repeat-2,91.5971667766571,416.05,423.9823817754681,422.86376210799756,85.84,191.06762897845903,168.1584311738494
rate-2-repeat-2,91.84116673469543,411.51,424.1016513723792,422.86376210799756,85.57,156.61297551252733,83.14
rate-2-repeat-2,92.09416675567627,425.2,421.89733621594917,422.86376210799756,244.37,113.73374779027841,170.6280291060007
rate-2-repeat-2,92.34216666221619,426.44,423.33396286185894,422.86376210799756,244.37,168.66092000904507,106.78673782565663
rate-2-repeat-2,92.59116673469543,423.68,419.6992102958561,422.86376210799756,86.49,116.0860735944317,116.30693547613123
rate-2-repeat-2,92.84216666221619,429.42,428.35816689130667,422.86376210799756,238.69,154.39175581859618,205.73082338222713
rate-2-repeat-2,93.09216666221619,431.53,420.1113378771125,422.86376210799756,246.48,213.48676716130473,147.95434799596183
rate-2-repeat-2,93.34216666221619,427.63,430.5300504145276,422.86376210799756,246.48,176.87482616436,190.14869437115192
rate-2-repeat-2,93.59216666221619,423.89,423.50479340050447,422.86376210799756,86.17,177.42383910930556,88.41196127342377
rate-2-repeat-2,93.84316682815552,435.48,417.86960932677835,422.86376210799756,244.69,130.06553343733293,205.73082338222713
rate-2-repeat-2,94.09116673469543,428.55,428.52904984030215,422.86376210799756,243.5,202.7827380865038,117.23217675487942
rate-2-repeat-2,94.34016680717468,431.4,412.7123567669786,422.86376210799756,86.17,112.8736792160511,83.14
rate-2-repeat-2,94.59316682815552,427.31,420.1424238697089,422.86376210799756,241.99,123.48268421005723,200.58995249963613
rate-2-repeat-2,94.84916663169861,442.21,428.698582611308,422.86376210799756,135.91,193.10409682363453,100.67607075333241
rate-2-repeat-2,95.09316682815552,426.44,415.0245266771913,422.86376210799756,245.29,121.42798119317857,147.13029564456744
rate-2-repeat-2,95.37016677856445,419.46,428.5842420963227,422.86376210799756,85.25,180.30387506291385,201.96258972459287
rate-2-repeat-2,95.59316682815552,436.35,424.04542430331736,422.86376210799756,215.46,189.45377683886863,90.17010464131369
rate-2-repeat-2,95.84316682815552,410.32,411.5956483926409,422.86376210799756,242.26,131.12582148618588,205.73082338222713
rate-2-repeat-2,96.09516668319702,432.0,431.6377826716655,422.86376210799756,245.62,191.6072873009216,85.70507901502825
rate-2-repeat-2,96.34316682815552,424.16,424.8457520338252,422.86376210799756,86.76,114.53027502009925,165.66008644869464
rate-2-repeat-2,96.59116673469543,425.2,423.61245368361335,422.86376210799756,85.57,170.41640424922082,124.97432271172744
rate-2-repeat-2,96.84216666221619,427.04,421.8647952342949,422.86376210799756,243.5,130.16394472210553,113.03986981671004
rate-2-repeat-2,97.09316682815552,425.2,427.12404600837056,422.86376210799756,151.28,151.4107950686205,205.73082338222713
rate-2-repeat-2,97.34616661071777,426.44,420.46159960971386,422.86376210799756,246.81,200.84497855884086,111.03867173971942
rate-2-repeat-2,97.59316682815552,426.59,416.7176384105206,422.86376210799756,243.77,115.71738526303525,105.84080773791061
rate-2-repeat-2,97.84416675567627,441.16,422.0329989561381,422.86376210799756,85.84,136.9682188140342,178.89083058448446
rate-2-repeat-2,98.09316682815552,413.45,425.2256328696836,422.86376210799756,238.71,184.29996955838223,130.73381692380323
rate-2-repeat-2,98.34616661071777,415.73,430.92289936163394,422.86376210799756,85.57,161.12740537053952,187.30705056992417
rate-2-repeat-2,98.59516668319702,424.92,417.8910271863017,422.86376210799756,244.12,173.16641887111706,83.14
rate-2-repeat-2,98.84416675567627,428.82,415.15485649006735,422.86376210799756,240.8,96.98960847854464,120.70490433094612
rate-2-repeat-2,99.09516668319702,426.11,428.6765846851032,422.86376210799756,247.4,151.82792324559443,185.18204635099733
rate-2-repeat-2,99.34416675567627,426.71,419.47898679918677,422.86376210799756,92.17,194.74289256176985,144.7148058710436
rate-2-repeat-2,99.59316682815552,424.16,429.8900816022484,422.86376210799756,85.57,161.8216656996573,152.7356412226108
rate-2-repeat-2,99.84416675567627,424.92,424.00436217125434,422.86376210799756,231.11,143.38986992172727,83.14
rate-2-repeat-2,100.09416675567627,427.63,410.2377489848131,422.86376210799756,241.4,102.6636457918919,136.8227775439271
rate-2-repeat-2,100.34616661071777,441.16,429.8030679993445,422.86376210799756,98.51,159.05336977617134,164.2359528838308
rate-2-repeat-2,100.63316679000854,426.11,425.2919445766547,422.86376210799756,106.36,181.6391885244244,160.45485074888404
rate-2-repeat-2,100.84316682815552,425.35,423.62891754184756,422.86376210799756,249.51,183.94438334296666,178.47715622296977
rate-2-repeat-2,101.09316682815552,422.05,423.2409700946997,422.86376210799756,86.17,173.84144645395781,105.93478116367847
rate-2-repeat-2,101.34616661071777,425.79,422.4985842873392,422.86376210799756,245.88,135.4015341089578,173.8059127972087
rate-2-repeat-2,101.59416675567627,424.33,423.3414739926103,422.86376210799756,237.17,162.31716004235457,83.14
rate-2-repeat-2,101.84616661071777,442.21,419.05318421228594,422.86376210799756,202.8,89.36282914688073,99.6102579582273
rate-2-repeat-2,102.09316682815552,434.83,417.9924124827139,422.86376210799756,249.51,139.39182591449048,205.73082338222713
rate-2-repeat-2,102.34516668319702,421.89,427.57394991475184,422.86376210799756,246.48,212.1261591107658,142.93569067608706
rate-2-repeat-2,102.59416675567627,416.05,425.71696566002345,422.86376210799756,86.49,166.1134133717082,168.92502775880274
rate-2-repeat-2,102.84416675567627,440.89,422.41113002352483,422.86376210799756,224.18,157.53098941946234,83.14
rate-2-repeat-2,103.09416675567627,422.65,418.9936068404383,422.86376210799756,86.76,93.66579370882563,111.48864708814344
rate-2-repeat-2,103.34616661071777,434.1,419.67432137561167,422.86376210799756,164.54,144.48376892832866,187.44417943857448
rate-2-repeat-2,103.59516668319702,422.65,423.21582295738153,422.86376210799756,163.62,174.7571823216478,83.14
rate-2-repeat-2,103.84416675567627,445.84,421.41250760941296,422.86376210799756,85.57,118.08299481465525,182.58938096314915
rate-2-repeat-2,104.09316682815552,427.63,429.8463571005496,422.86376210799756,237.44,193.01279094599656,147.759728122904
rate-2-repeat-2,104.34516668319702,418.16,417.27018023867873,422.86376210799756,88.27,158.09453725724262,134.91217058661925
rate-2-repeat-2,104.59616661071777,425.99,430.94064899644667,422.86376210799756,85.57,155.84014906337285,160.36117295106345
rate-2-repeat-2,104.84616661071777,422.49,423.3370480651362,422.86376210799756,241.66,150.04341728445596,83.14
rate-2-repeat-2,105.09516668319702,430.67,418.7095483036949,422.86376210799756,85.84,124.87352720332166,204.51861948178117
rate-2-repeat-2,105.3471667766571,429.74,427.72235663086394,422.86376210799756,244.1,212.2612224532445,148.49061544692938
rate-2-repeat-2,105.59516668319702,410.91,426.9343747557332,422.86376210799756,85.84,182.77929168912362,205.73082338222713
rate-2-repeat-2,105.8471667766571,430.49,422.2613150775447,422.86376210799756,85.25,208.74341987804183,136.83887797935333
rate-2-repeat-2,106.09616661071777,425.79,427.7205869899134,422.86376210799756,247.4,168.75989644692095,194.9813816619667
rate-2-repeat-2,106.40416669845581,419.94,421.15110321961686,422.86376210799756,85.25,179.7921983752105,83.14
rate-2-repeat-2,106.5971667766571,435.89,418.06235126559966,422.86376210799756,248.59,98.78502160557217,126.62474179344233
rate-2-repeat-2,106.84516668319702,423.41,430.40349103251424,422.86376210799756,244.96,148.14074781071287,157.8303818920228
rate-2-repeat-2,107.09816670417786,432.72,418.54686113589133,422.86376210799756,241.4,171.9571072559582,148.74461009121063
rate-2-repeat-2,107.34516668319702,423.09,429.0144425056176,422.86376210799756,243.18,167.8812675391702,160.45175688383767
rate-2-repeat-2,107.59816670417786,436.22,424.7074153715651,422.86376210799756,157.28,150.18989218473428,83.14
rate-2-repeat-2,107.8471667766571,425.79,411.8339953824521,422.86376210799756,244.96,104.46868257402859,143.32944614575865
rate-2-repeat-2,108.09616661071777,429.14,430.2080414183671,422.86376210799756,85.84,170.40421939848267,180.72913437142313
rate-2-repeat-2,108.3471667766571,431.26,422.61931259176663,422.86376210799756,249.18,168.62155586803073,83.14
rate-2-repeat-2,108.5971667766571,442.67,408.5804519498266,422.86376210799756,91.58,124.95326230473688,205.23963095579626
rate-2-repeat-2,108.84816670417786,425.67,432.19463472035375,422.86376210799756,246.48,204.57023844688734,121.43856170442349
rate-2-repeat-2,109.09616661071777,416.65,415.962310319031,422.86376210799756,87.95,116.80339282606772,83.14
rate-2-repeat-2,109.34816670417786,437.73,424.81849190697613,422.86376210799756,94.88,124.2165357790828,203.05535466733573
rate-2-repeat-2,109.5971667766571,421.3,427.54352809679517,422.86376210799756,246.48,192.6545763599621,95.21993688858946
rate-2-repeat-2,109.84616661071777,413.78,413.36492981805543,422.86376210799756,135.91,116.4775900823168,146.01635048596256
rate-2-repeat-2,110.09816670417786,429.57,426.980226923931,422.86376210799756,231.11,157.537291905286,136.24651430237634
rate-2-repeat-2,110.3471667766571,429.14,425.04766277504086,422.86376210799756,244.1,132.49140540462224,91.57635749552337
rate-2-repeat-2,110.59816670417786,434.23,413.64371703972154,422.86376210799756,235.33,132.78007414854142,205.73082338222713
rate-2-repeat-2,110.84616661071777,412.26,431.1385077304601,422.86376210799756,251.03,200.29447075393674,109.55839276484366
rate-2-repeat-2,111.0971667766571,427.46,422.41267476414936,422.86376210799756,85.84,134.51277769510133,163.32104329212365
rate-2-repeat-2,111.3471667766571,428.97,422.8195898761482,422.86376210799756,243.18,177.52218902120097,150.78434707581562
rate-2-repeat-2,111.60216665267944,428.97,424.0916876211409,422.86376210799756,90.39,151.89059343546273,110.63173742281904
rate-2-repeat-2,111.84916663169861,421.3,423.7330259944083,422.86376210799756,246.21,146.92644376113037,196.72222862661502
rate-2-repeat-2,112.10016679763794,440.3,422.82395870274036,422.86376210799756,89.79,182.1328331036815,83.14
rate-2-repeat-2,112.34916663169861,426.11,419.3165602320711,422.86376210799756,247.99,116.69134905502767,179.1100126537268
rate-2-repeat-2,112.5971667766571,436.81,429.716296613058,422.86376210799756,92.49,182.0097887071303,123.74420025757765
rate-2-repeat-2,113.14016675949097,435.75,429.09122041626114,422.86376210799756,86.17,166.85813501038413,205.73082338222713
rate-2-repeat-2,113.38916683197021,426.71,419.11600351485083,422.86376210799756,247.08,191.68385541127424,87.88363503866219
rate-2-repeat-2,113.63816666603088,424.01,416.2932145907065,422.86376210799756,244.44,101.41560061229578,122.33529603269623
rate-2-repeat-2,113.88816666603088,416.48,427.92947269991834,422.86376210799756,85.84,159.6373939405009,204.36440915147534
rate-2-repeat-2,114.13816666603088,419.67,418.9253100806009,422.86376210799756,85.57,189.57667735616798,83.14
rate-2-repeat-2,114.38916683197021,425.99,415.7198583446976,422.86376210799756,242.26,94.52299109496026,113.95450203035858
rate-2-repeat-2,114.64016675949097,415.56,429.17626997158015,422.86376210799756,227.53,151.96329241866852,205.73082338222713
rate-2-repeat-2,114.88816666603088,421.57,418.7748632968134,422.86376210799756,242.58,218.340326323844,159.4612101704643
rate-2-repeat-2,115.13716673851013,431.68,428.5179331331708,422.86376210799756,99.43,184.55830315602805,182.20130910281608
rate-2-repeat-2,115.39016675949097,431.26,419.34139321285073,422.86376210799756,248.32,168.982253237456,83.14
rate-2-repeat-2,115.64016675949097,427.91,416.67556490538675,422.86376210799756,85.84,100.43120033209372,131.43737620170566
rate-2-repeat-2,115.88916683197021,423.68,431.7404190268746,422.86376210799756,249.51,154.68527770228525,164.70638428187948
rate-2-repeat-2,116.13916683197021,436.81,425.4798464106461,422.86376210799756,88.6,180.4225743779221,156.01140793563752
rate-2-repeat-2,116.38916683197021,429.3,424.2647815887515,422.86376210799756,243.52,183.73951486371226,189.6887755959029
rate-2-repeat-2,116.63716673851013,413.61,424.1695808499058,422.86376210799756,86.17,208.79498817722344,178.94717947233107
rate-2-repeat-2,116.88816666603088,442.55,423.7414539051006,422.86376210799756,95.53,171.96339359820107,97.88649837160074
rate-2-repeat-2,117.13816666603088,421.57,422.99310021761306,422.86376210799756,239.28,112.43741786934609,129.03785066704086
rate-2-repeat-2,117.38916683197021,428.11,429.0442888393193,422.86376210799756,87.08,156.83578237964133,178.02388268711258
rate-2-repeat-2,117.64216661453247,420.53,418.82801789445415,422.86376210799756,100.02,165.61019256016073,83.14
rate-2-repeat-2,117.88916683197021,426.11,427.91449555751655,422.86376210799756,242.91,124.1392127896074,202.33763951316593
rate-2-repeat-2,118.38816666603088,427.91,423.55188667644245,422.86376210799756,86.49,170.49343879290285,197.11852786122762
rate-2-repeat-2,118.63916683197021,451.72,426.16723115398406,422.86376210799756,180.18,181.5833617085171,83.14
rate-2-repeat-2,118.88816666603088,423.41,416.0598397635368,422.86376210799756,248.91,87.63141767556615,95.02104584284183
rate-2-repeat-2,119.16616678237915,419.94,419.97095425281714,422.86376210799756,190.46,135.407442935955,205.73082338222713
rate-2-repeat-2,119.39016675949097,427.04,425.94261153409235,422.86376210799756,90.07,211.5264859157595,139.69149579325995
rate-2-repeat-2,119.64016675949097,415.46,428.25855245040015,422.86376210799756,99.75,168.7745988034847,186.1653254251704
rate-2-repeat-2,119.88916683197021,423.41,420.3573246476515,422.86376210799756,240.47,172.32928241482205,83.14
rate-2-repeat-2,120.13816666603088,425.35,427.00049749137605,422.86376210799756,86.17,121.11082935085841,192.33517659266684
rate-2-repeat-2,120.39116668701172,437.73,427.4085199051292,422.86376210799756,99.1,181.98850686125388,93.78367011992918
rate-2-repeat-2,120.64016675949097,430.34,413.25524130536536,422.86376210799756,241.4,112.68062499121802,138.77668873657734
rate-2-repeat-2,120.89016675949097,431.08,430.78790712086794,422.86376210799756,85.84,171.0347864810744,196.45942933556768
rate-2-repeat-2,121.13916683197021,427.31,423.64518320953346,422.86376210799756,246.48,209.26258226515043,159.8771463857109
rate-2-repeat-2,121.39016675949097,442.81,422.85792184068106,422.86376210799756,227.21,166.61936201617124,128.66498502452288
rate-2-repeat-2,121.63916683197021,415.56,424.73340276768863,422.86376210799756,247.46,122.66447319950419,83.14
rate-2-repeat-2,121.89016675949097,441.95,418.49905648478244,422.86376210799756,97.64,108.23676702823484,153.4079473125492
rate-2-repeat-2,122.14016675949097,425.79,422.504623462106,422.86376210799756,243.18,184.02795080287154,196.3217209319948
rate-2-repeat-2,122.39016675949097,433.51,422.8938252819609,422.86376210799756,86.17,188.4761184570852,99.51625811677174
rate-2-repeat-2,122.63916683197021,431.68,417.37173201560444,422.86376210799756,244.71,139.77408306679592,205.73082338222713
rate-2-repeat-2,122.89016675949097,426.86,428.88234230253545,422.86376210799756,87.08,204.57993143859412,122.40915619619443
rate-2-repeat-2,123.14016675949097,430.22,423.31321777705983,422.86376210799756,241.99,148.62543684119134,171.95562591269442
rate-2-repeat-2,123.44316673278809,432.27,423.1787041352015,422.86376210799756,85.57,170.46721342365763,109.73425595638207
rate-2-repeat-2,123.64016675949097,447.95,421.41243845038815,422.86376210799756,98.51,119.5052892604761,119.95848144850885
rate-2-repeat-2,123.89016675949097,422.82,428.6995555373612,422.86376210799756,246.81,157.41183502511063,205.73082338222713
rate-2-repeat-2,124.13916683197021,420.53,419.89522216523187,422.86376210799756,85.57,220.74623229363402,169.15406746179661
rate-2-repeat-2,124.39116668701172,434.1,429.24049261756096,422.86376210799756,243.18,181.84196174265827,149.237057144657
rate-2-repeat-2,124.64116668701172,427.04,424.95732860611196,422.86376210799756,245.62,140.33016530242827,83.14
rate-2-repeat-2,124.89016675949097,432.45,411.0878226062828,422.86376210799756,233.82,102.72408295340932,137.3563192568808
rate-2-repeat-2,125.14116668701172,422.82,429.8593990617681,422.86376210799756,241.99,172.91051102711248,205.73082338222713
rate-2-repeat-2,125.3931667804718,432.27,417.104217006112,422.86376210799756,86.17,191.3016549261268,85.09490098754979
rate-2-repeat-2,125.6431667804718,427.46,419.24474495807357,422.86376210799756,246.48,125.9507440921517,202.98180719046033
rate-2-repeat-2,125.89216661453247,412.42,430.4601641811768,422.86376210799756,87.36,192.00911988830205,93.19303961262482
rate-2-repeat-2,126.14116668701172,430.22,414.92286310181345,422.86376210799756,85.57,115.48280130004412,148.14391781728278
rate-2-repeat-2,126.39416670799255,418.6,426.5301635182094,422.86376210799756,240.15,177.76118514804875,191.83405863759342
rate-2-repeat-2,126.6431667804718,426.86,426.07126072397796,422.86376210799756,86.17,185.00943770698072,101.71577915948886
rate-2-repeat-2,126.8931667804718,432.92,422.7412977764572,422.86376210799756,206.43,141.54196063924888,205.73082338222713
rate-2-repeat-2,127.14216661453247,419.79,426.5474518849739,422.86376210799756,174.49,202.73401276196708,119.17500366026832
