cell,rate,time_s,measured_node_w,role_aware_zero_shot_w,role_aware_idle_calibrated_w,phase_soft_dtw_calibrated_w,colocated_tp2_idle_calibrated_w,measured_prefill_w,predicted_prefill_w,frozen_prefill_w,measured_decode_w,predicted_decode_w,frozen_decode_w
rate-0p25-repeat-2,0.25,601.2039115428925,169.32,149.1585434835006,171.45999999999998,169.01,174.6320309359841,85.86,86.47,86.47,83.46,82.54,82.54
rate-0p25-repeat-2,0.25,601.4539115428925,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,601.7039115428925,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,601.9539115428925,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,602.2039115428925,169.0,149.1585434835006,171.45999999999998,169.01,174.6320309359841,85.86,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,602.4539115428925,169.64999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.46,82.54,82.54
rate-0p25-repeat-2,0.25,602.7039115428925,169.06,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.87,82.54,82.54
rate-0p25-repeat-2,0.25,602.9539115428925,169.06,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.87,82.54,82.54
rate-0p25-repeat-2,0.25,603.2049117088318,168.64,149.1585434835006,171.45999999999998,169.01,174.6320309359841,85.86,86.47,86.47,82.78,82.54,82.54
rate-0p25-repeat-2,0.25,603.4549117088318,176.04,149.1585434835006,171.45999999999998,169.01,174.6320309359841,89.85,86.47,86.47,86.19,82.54,82.54
rate-0p25-repeat-2,0.25,603.7049117088318,169.61,162.86108320293877,185.16253971943814,183.29854306197865,208.75759239137713,86.47,87.33368587826426,87.33368587826426,83.14,95.96485718371437,95.3788538411739
rate-0p25-repeat-2,0.25,603.9549117088318,341.78999999999996,237.94363915568528,260.2450956721846,261.4119368616461,333.29718351572967,86.47,96.01306405352291,96.01306405352291,255.32,165.39887280812317,161.78203161866176
rate-0p25-repeat-2,0.25,604.2049117088318,342.43,319.91422414173974,342.2156806582391,347.5594760282431,425.74861597387667,86.19,86.47,86.47,256.24,261.08947602824315,253.29568065823918
rate-0p25-repeat-2,0.25,604.4549117088318,344.83,320.5575484141671,342.8590049306665,348.23216352722045,403.27985389945786,86.19,86.47,86.47,258.64,261.7621635272205,253.93900493066656
rate-0p25-repeat-2,0.25,604.7049117088318,346.95,288.359053400608,310.66050991710733,314.56403376774597,284.79905534692307,85.86,86.47,86.47,261.09,228.09403376774594,221.74050991710737
rate-0p25-repeat-2,0.25,604.9549117088318,168.73000000000002,189.9849420171911,212.28639853369043,211.6998363686089,174.6320309359841,86.19,86.47,86.47,82.54,125.22983636860891,123.36639853369047
rate-0p25-repeat-2,0.25,605.2049117088318,169.64999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.46,82.54,82.54
rate-0p25-repeat-2,0.25,605.4549117088318,169.64999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.46,82.54,82.54
rate-0p25-repeat-2,0.25,605.7049117088318,169.64999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.46,82.54,82.54
rate-0p25-repeat-2,0.25,605.9549117088318,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,606.2049117088318,169.64999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.46,82.54,82.54
rate-0p25-repeat-2,0.25,606.4549117088318,169.0,149.1585434835006,171.45999999999998,169.01,174.6320309359841,85.86,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,606.7059116363525,169.64999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.46,82.54,82.54
rate-0p25-repeat-2,0.25,606.9559116363525,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,607.2059116363525,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,607.4559116363525,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,607.7059116363525,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,607.9559116363525,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,608.2059116363525,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,608.4559116363525,169.0,149.1585434835006,171.45999999999998,169.01,174.6320309359841,85.86,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,608.7059116363525,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,608.9559116363525,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,609.2059116363525,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,609.4559116363525,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,609.7059116363525,169.0,149.1585434835006,171.45999999999998,169.01,174.6320309359841,85.86,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,609.9559116363525,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,610.2059116363525,169.06,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.87,82.54,82.54
rate-0p25-repeat-2,0.25,610.4569115638733,169.06,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.87,82.54,82.54
rate-0p25-repeat-2,0.25,610.7069115638733,169.06,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.87,82.54,82.54
rate-0p25-repeat-2,0.25,610.9569115638733,169.0,149.1585434835006,171.45999999999998,169.01,174.6320309359841,85.86,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,611.2069115638733,169.06,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.87,82.54,82.54
rate-0p25-repeat-2,0.25,611.4569115638733,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,611.7069115638733,169.06,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.87,82.54,82.54
rate-0p25-repeat-2,0.25,611.9569115638733,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,612.2069115638733,169.06,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.87,82.54,82.54
rate-0p25-repeat-2,0.25,612.4569115638733,169.06,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.87,82.54,82.54
rate-0p25-repeat-2,0.25,612.7069115638733,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,612.9569115638733,169.06,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.87,82.54,82.54
rate-0p25-repeat-2,0.25,613.2069115638733,169.06,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.87,82.54,82.54
rate-0p25-repeat-2,0.25,613.4569115638733,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,613.7069115638733,169.06,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.87,82.54,82.54
rate-0p25-repeat-2,0.25,613.9569115638733,169.06,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.87,82.54,82.54
rate-0p25-repeat-2,0.25,614.3679115772247,169.06,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.87,82.54,82.54
rate-0p25-repeat-2,0.25,614.6189117431641,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,614.8689117431641,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,615.1189117431641,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,615.3689117431641,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,615.6189117431641,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,615.8689117431641,169.06,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.87,82.54,82.54
rate-0p25-repeat-2,0.25,616.1189117431641,169.64999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.46,82.54,82.54
rate-0p25-repeat-2,0.25,616.3689117431641,169.24,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.05,82.54,82.54
rate-0p25-repeat-2,0.25,616.6189117431641,169.06,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.87,82.54,82.54
rate-0p25-repeat-2,0.25,616.8689117431641,169.34,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.47,86.47,86.47,82.87,82.54,82.54
rate-0p25-repeat-2,0.25,617.1189117431641,169.06,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.87,82.54,82.54
rate-0p25-repeat-2,0.25,617.3699116706848,169.34,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.47,86.47,86.47,82.87,82.54,82.54
rate-0p25-repeat-2,0.25,617.6199116706848,169.32999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,83.14,82.54,82.54
rate-0p25-repeat-2,0.25,617.8699116706848,169.06,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.87,82.54,82.54
rate-0p25-repeat-2,0.25,618.1199116706848,168.73000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,618.3699116706848,168.39999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,618.6199116706848,168.73000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,618.8699116706848,168.39999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,619.1199116706848,168.39999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,619.3699116706848,168.73000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,619.6199116706848,168.73000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,619.8709115982056,168.73000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,620.1209115982056,169.01,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.47,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,620.3709115982056,168.73000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,620.6209115982056,168.39999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,620.8709115982056,168.73000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,621.1209115982056,168.73000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,621.3709115982056,168.39999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,621.6209115982056,168.73000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,621.8709115982056,168.73000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,622.1209115982056,169.06,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.87,82.54,82.54
rate-0p25-repeat-2,0.25,622.3709115982056,168.39999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,622.6219115257263,168.39999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,622.8719115257263,168.39999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,623.1219115257263,168.64999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.46,82.54,82.54
rate-0p25-repeat-2,0.25,623.3719115257263,168.73000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,623.6219115257263,168.68,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.47,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,623.8719115257263,168.68,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.47,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,624.1219115257263,168.73000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,624.3719115257263,168.39999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,624.6219115257263,168.31,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.12,82.54,82.54
rate-0p25-repeat-2,0.25,624.8719115257263,168.64999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.46,82.54,82.54
rate-0p25-repeat-2,0.25,625.1229116916656,168.64999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.46,82.54,82.54
rate-0p25-repeat-2,0.25,625.3729116916656,168.39999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,625.6229116916656,168.31,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.12,82.54,82.54
rate-0p25-repeat-2,0.25,625.8729116916656,168.73000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,626.1229116916656,168.39999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,626.3729116916656,168.73000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,626.6229116916656,168.39999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,626.8729116916656,168.73000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,627.1229116916656,168.73000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,627.3729116916656,168.56,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.1,86.47,86.47,82.46,82.54,82.54
rate-0p25-repeat-2,0.25,627.6229116916656,168.64999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.46,82.54,82.54
rate-0p25-repeat-2,0.25,627.8739116191864,168.73000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,628.1239116191864,168.73000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,628.3739116191864,168.73000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,628.6239116191864,168.39999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,628.8739116191864,168.39999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,629.1239116191864,168.39999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,629.3739116191864,168.39999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,629.6239116191864,168.73000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,629.8739116191864,168.39999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,630.1239116191864,168.39999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,630.3739116191864,168.39999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,630.6249115467072,168.73000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,630.8749115467072,168.39999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,631.1249115467072,168.68,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.47,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,631.3749115467072,168.39999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,631.6249115467072,168.73000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,631.8749115467072,168.39999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,632.1249115467072,168.73000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.54,82.54,82.54
rate-0p25-repeat-2,0.25,632.3749115467072,168.31,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.12,82.54,82.54
rate-0p25-repeat-2,0.25,632.6249115467072,168.39999999999998,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,632.8749115467072,168.31,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.19,86.47,86.47,82.12,82.54,82.54
rate-0p25-repeat-2,0.25,633.1249115467072,168.31,149.1585434835006,171.45999999999998,169.01,174.6320309359841,86.1,86.47,86.47,82.21,82.54,82.54
rate-0p25-repeat-2,0.25,633.3759117126465,172.39,149.1585434835006,171.45999999999998,169.01,174.6320309359841,89.85,86.47,86.47,82.54,82.54,82.54
rate-2-repeat-2,2.0,0.05225682258605957,172.31,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.14,86.47,86.47,84.17,82.54,82.54
rate-2-repeat-2,2.0,0.30225682258605957,172.31,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.14,86.47,86.47,84.17,82.54,82.54
rate-2-repeat-2,2.0,0.5522568225860596,172.3,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.41,86.47,86.47,83.89,82.54,82.54
rate-2-repeat-2,2.0,0.8022568225860596,172.12,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.23,86.47,86.47,83.89,82.54,82.54
rate-2-repeat-2,2.0,1.0522568225860596,172.39,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.5,86.47,86.47,83.89,82.54,82.54
rate-2-repeat-2,2.0,1.3032569885253906,172.48000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.5,86.47,86.47,83.98,82.54,82.54
rate-2-repeat-2,2.0,1.5532569885253906,172.39,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.41,86.47,86.47,83.98,82.54,82.54
rate-2-repeat-2,2.0,1.8032569885253906,171.98,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.41,86.47,86.47,83.57,82.54,82.54
rate-2-repeat-2,2.0,2.0532569885253906,172.07,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.5,86.47,86.47,83.57,82.54,82.54
rate-2-repeat-2,2.0,2.3032569885253906,171.98,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.41,86.47,86.47,83.57,82.54,82.54
rate-2-repeat-2,2.0,2.5532569885253906,171.98,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.41,86.47,86.47,83.57,82.54,82.54
rate-2-repeat-2,2.0,2.8032569885253906,171.89,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.23,86.47,86.47,83.66,82.54,82.54
rate-2-repeat-2,2.0,3.0532569885253906,172.07,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.5,86.47,86.47,83.57,82.54,82.54
rate-2-repeat-2,2.0,3.3032569885253906,171.7,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.41,86.47,86.47,83.29,82.54,82.54
rate-2-repeat-2,2.0,3.5532569885253906,171.98,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.41,86.47,86.47,83.57,82.54,82.54
rate-2-repeat-2,2.0,3.8032569885253906,171.98,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.41,86.47,86.47,83.57,82.54,82.54
rate-2-repeat-2,2.0,4.053256988525391,171.79,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.41,86.47,86.47,83.38,82.54,82.54
rate-2-repeat-2,2.0,4.303256988525391,171.7,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.41,86.47,86.47,83.29,82.54,82.54
rate-2-repeat-2,2.0,4.553256988525391,171.7,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.41,86.47,86.47,83.29,82.54,82.54
rate-2-repeat-2,2.0,4.803256988525391,171.7,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.41,86.47,86.47,83.29,82.54,82.54
rate-2-repeat-2,2.0,5.053256988525391,171.7,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.41,86.47,86.47,83.29,82.54,82.54
rate-2-repeat-2,2.0,5.304256916046143,171.79000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.5,86.47,86.47,83.29,82.54,82.54
rate-2-repeat-2,2.0,5.554256916046143,171.11,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.14,86.47,86.47,82.97,82.54,82.54
rate-2-repeat-2,2.0,5.804256916046143,170.78,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.41,86.47,86.47,82.37,82.54,82.54
rate-2-repeat-2,2.0,6.054256916046143,170.84,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.14,86.47,86.47,82.7,82.54,82.54
rate-2-repeat-2,2.0,6.304256916046143,170.60000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.23,86.47,86.47,82.37,82.54,82.54
rate-2-repeat-2,2.0,6.554256916046143,170.93,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.23,86.47,86.47,82.7,82.54,82.54
rate-2-repeat-2,2.0,6.804256916046143,171.04000000000002,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.5,86.47,86.47,82.54,82.54,82.54
rate-2-repeat-2,2.0,7.054256916046143,170.51,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.14,86.47,86.47,82.37,82.54,82.54
rate-2-repeat-2,2.0,7.304256916046143,170.51,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.14,86.47,86.47,82.37,82.54,82.54
rate-2-repeat-2,2.0,7.554256916046143,170.51,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.14,86.47,86.47,82.37,82.54,82.54
rate-2-repeat-2,2.0,7.804256916046143,170.51,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.14,86.47,86.47,82.37,82.54,82.54
rate-2-repeat-2,2.0,8.054256916046143,171.1,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.32,86.47,86.47,82.78,82.54,82.54
rate-2-repeat-2,2.0,8.304256916046143,170.51,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.14,86.47,86.47,82.37,82.54,82.54
rate-2-repeat-2,2.0,8.554256916046143,170.51,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.14,86.47,86.47,82.37,82.54,82.54
rate-2-repeat-2,2.0,8.804256916046143,170.18,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.14,86.47,86.47,82.04,82.54,82.54
rate-2-repeat-2,2.0,9.055256843566895,170.51,149.1585434835006,171.45999999999998,169.01,174.6320309359841,88.14,86.47,86.47,82.37,82.54,82.54
